Beacon Rssi
1 -74
1 -72
1 -74
1 -70
1 -79
1 -79
1 -73
1 -73
1 -72
1 -81
1 -82
1 -76
1 -74
1 -75
1 -76
1 -76
1 -76
1 -76
1 -76
1 -76
1 -75
1 -77
1 -78
1 -78
1 -77
1 -77
1 -78
1 -80
1 -80
1 -80
1 -79
1 -79
1 -80
1 -77
1 -76
1 -76
1 -79
1 -78
1 -81
1 -79
1 -79
1 -78
1 -79
1 -78
1 -78
2 -75
2 -78
2 -72
2 -72
2 -73
2 -81
2 -82
2 -76
2 -75
2 -73
2 -72
2 -70
2 -72
2 -69
2 -70
2 -69
2 -71
2 -67
2 -69
2 -67
2 -69
2 -70
2 -70
2 -74
2 -72
2 -70
2 -76
2 -70
2 -73
2 -76
2 -76
2 -76
2 -74
2 -73
2 -75
2 -74
2 -76
2 -76
2 -75
2 -72
2 -72
2 -72
2 -74
2 -73
2 -70
2 -74
2 -69
2 -72
2 -74
2 -74
2 -72
3 -75
3 -76
3 -76
3 -72
3 -82
3 -78
3 -78
3 -78
3 -76
3 -77
3 -77
3 -78
3 -77
3 -76
3 -76
3 -85
3 -83
3 -61
3 -82
3 -79
3 -80
3 -78
3 -83
3 -78
3 -80
4 -82
4 -82
4 -79
4 -84
4 -80
4 -79
4 -84
4 -81
4 -80
5 -76
5 -78
5 -76
5 -78
5 -77
5 -78
5 -82
5 -82
5 -82
5 -83
5 -83
5 -83
5 -82
5 -82
5 -79
5 -81
5 -80
5 -78
5 -84
5 -83
5 -83
5 -80
5 -78
5 -77
5 -78
5 -78
5 -79
6 -78
6 -81
6 -76
6 -77
6 -83
6 -79
6 -79
6 -82
6 -84
6 -81
6 -82
6 -81
6 -80
6 -79
6 -81
6 -80
6 -81
6 -81
6 -81
6 -80
6 -80
6 -79
6 -79
6 -79
6 -81
6 -80
6 -80
8 -83
8 -83
8 -80
8 -82
8 -83
8 -82
8 -81
9 -82
9 -82
9 -83
9 -83
9 -82
9 -83
10 -83
10 -80
10 -81
10 -81
10 -79
10 -79
10 -80
10 -79
10 -79
10 -80
10 -79
10 -80
10 -80
10 -79
10 -79
10 -79
10 -80
10 -84
10 -83
10 -84
10 -84
10 -84
15 -82
15 -84
16 -86
16 -83
16 -84
16 -83
16 -81
16 -82
16 -84
17 -81
17 -84
17 -82
17 -83
18 -81
18 -80
18 -82
18 -82
18 -82
18 -79
18 -78
18 -82
18 -83
18 -80
18 -80
18 -80
18 -78
18 -79
18 -80
18 -80
18 -80
18 -81
18 -81
18 -81
18 -80
18 -80
18 -80
18 -79
18 -80
18 -81
18 -79
18 -52
18 -79
18 -78
19 -79
19 -79
19 -75
19 -76
19 -76
19 -77
19 -76
19 -75
19 -81
19 -80
19 -79
19 -80
19 -81
19 -82
19 -81
19 -81
19 -82
19 -76
19 -82
19 -78
19 -77
19 -77
19 -77
19 -78
20 -79
20 -75
20 -76
20 -83
20 -78
20 -81
20 -83
20 -82
20 -83
20 -78
20 -81
21 -75
21 -66
21 -66
21 -68
21 -73
21 -70
21 -79
21 -75
21 -82
21 -75
21 -79
21 -78
21 -76
21 -79
21 -79
21 -74
21 -76
21 -75
21 -74
21 -74
21 -78
21 -76
21 -75
21 -76
21 -76
21 -75
21 -73
21 -71
21 -67
21 -76
21 -75
21 -76
21 -68
21 -69
21 -70
21 -70
21 -68
22 -69
22 -66
22 -75
22 -67
22 -76
22 -77
22 -74
22 -68
22 -78
22 -74
22 -73
22 -75
22 -74
22 -74
22 -73
22 -74
22 -72
22 -71
22 -72
22 -72
22 -72
22 -72
22 -74
22 -77
22 -70
22 -74
22 -72
22 -70
22 -72
22 -70
22 -70
22 -70
22 -70
22 -70
22 -70
22 -73
22 -71
22 -68
22 -70
22 -73
22 -71
22 -76
22 -72
22 -70
22 -76
23 -66
23 -69
23 -69
23 -66
23 -71
23 -72
23 -70
23 -66
23 -66
23 -67
23 -67
23 -70
23 -72
23 -70
23 -72
23 -73
23 -73
23 -76
23 -75
23 -75
23 -76
23 -75
23 -77
23 -78
23 -78
23 -72
23 -68
23 -69
23 -70
23 -71
23 -70
23 -69
23 -70
23 -69
23 -69
23 -69
23 -70
23 -70
23 -70
23 -70
23 -70
23 -69
23 -69
23 -69
23 -71
23 -70
23 -65
23 -64
23 -64
23 -64
23 -64
23 -64
24 -78
24 -76
24 -66
24 -70
24 -69
24 -69
24 -64
24 -63
24 -64
24 -71
24 -66
24 -63
24 -63
24 -64
24 -62
24 -62
24 -62
24 -63
24 -63
24 -63
24 -63
24 -63
24 -63
24 -64
24 -63
24 -63
24 -63
24 -67
24 -63
24 -63
24 -64
24 -63
24 -63
24 -63
24 -63
24 -64
24 -64
24 -64
24 -64
24 -63
24 -64
24 -63
24 -64
24 -64
24 -64
24 -64
24 -64
24 -64
24 -63
24 -63
24 -61
24 -64
24 -64
24 -64
24 -67
25 -72
25 -66
25 -66
25 -65
25 -60
25 -60
25 -64
25 -67
25 -68
25 -67
25 -64
25 -67
25 -69
25 -69
25 -71
25 -72
25 -71
25 -72
25 -70
25 -72
25 -71
25 -70
25 -70
25 -69
25 -69
25 -68
25 -70
25 -64
25 -64
25 -66
25 -64
25 -66
25 -70
25 -68
25 -68
25 -70
25 -70
25 -57
25 -68
25 -70
25 -70
25 -68
25 -67
25 -67
25 -68
25 -69
25 -67
25 -66
25 -64
25 -63
25 -64
25 -64
25 -63
26 -56
26 -59
26 -58
26 -63
26 -62
26 -58
26 -57
26 -59
26 -60
26 -58
26 -61
26 -60
26 -61
26 -62
26 -62
26 -63
26 -62
26 -63
26 -62
26 -62
26 -62
26 -62
26 -61
26 -61
26 -60
26 -62
26 -61
26 -60
26 -60
26 -60
26 -59
26 -59
26 -58
26 -58
26 -58
26 -58
26 -59
26 -59
26 -58
26 -58
26 -58
26 -59
26 -59
26 -58
26 -58
26 -58
26 -58
26 -62
26 -60
26 -61
26 -60
26 -60
26 -59
27 -66
27 -71
27 -70
27 -69
27 -67
27 -67
27 -66
27 -72
27 -75
27 -76
27 -74
27 -70
27 -71
27 -70
27 -72
27 -71
27 -72
27 -71
27 -72
27 -70
27 -71
27 -71
27 -70
27 -70
27 -80
27 -69
27 -85
27 -78
27 -69
27 -72
27 -70
27 -73
27 -74
27 -75
27 -76
27 -80
27 -78
27 -76
27 -73
27 -79
27 -76
27 -75
27 -76
27 -76
27 -79
27 -78
27 -82
27 -77
27 -69
27 -70
27 -72
27 -72
27 -70
28 -76
28 -76
28 -80
28 -80
28 -81
28 -81
28 -83
28 -80
28 -82
28 -82
28 -83
28 -77
28 -76
28 -80
29 -68
29 -67
29 -69
29 -69
29 -69
29 -70
29 -70
29 -70
29 -69
29 -71
29 -71
29 -70
29 -71
29 -71
29 -71
29 -71
29 -70
29 -70
29 -70
29 -70
29 -71
29 -71
29 -71
29 -70
29 -70
29 -76
29 -73
29 -74
29 -74
29 -72
29 -72
29 -71
29 -71
29 -71
29 -72
29 -73
29 -72
29 -72
29 -72
29 -74
29 -72
29 -72
29 -71
29 -72
29 -70
29 -69
29 -70
29 -76
29 -78
29 -74
29 -76
30 -77
30 -80
30 -78
30 -82
30 -83
30 -82
30 -80
30 -79
30 -79
30 -81
30 -80
30 -80
30 -79
30 -80
30 -79
30 -81
30 -82
30 -81
30 -79
30 -78
30 -76
30 -77
31 -79
31 -79
31 -81
31 -76
31 -80
31 -78
31 -74
31 -74
31 -76
31 -78
31 -78
31 -82
31 -83
31 -78
31 -80
31 -79
31 -80
31 -83
31 -81
31 -82
31 -83
31 -82
31 -82
31 -78
31 -76
31 -78
31 -78
31 -79
31 -78
31 -77
31 -77
31 -76
31 -77
31 -78
31 -77
31 -76
31 -52
31 -77
31 -77
31 -76
31 -78
31 -76
31 -78
31 -67
31 -75
33 -81
33 -79
33 -79
33 -80
33 -79
33 -79
33 -80
33 -80
33 -78
33 -78
33 -79
33 -81
33 -82
33 -85
33 -84
33 -84
33 -83
33 -83
33 -83
33 -81
38 -84
38 -83
38 -86
40 -83
41 -76
41 -78
41 -80
41 -78
41 -78
41 -80
41 -79
41 -80
41 -82
41 -80
41 -81
41 -81
41 -68
41 -81
41 -79
41 -79
41 -80
41 -80
41 -81
