Beacon Rssi
4 -84
4 -84
5 -84
5 -84
5 -83
5 -84
6 -83
6 -84
6 -84
7 -74
7 -74
7 -72
7 -70
7 -76
7 -70
7 -69
7 -71
7 -71
7 -70
7 -72
7 -72
7 -70
7 -63
7 -70
7 -70
7 -67
7 -69
7 -67
7 -70
7 -68
7 -68
7 -68
7 -67
7 -68
7 -68
7 -70
7 -70
7 -70
7 -70
7 -70
7 -70
7 -70
7 -70
7 -70
7 -68
7 -70
7 -70
7 -70
7 -73
7 -76
7 -76
7 -75
8 -83
8 -80
8 -83
8 -80
8 -80
8 -79
8 -79
8 -81
8 -82
8 -83
8 -82
8 -83
8 -78
8 -84
8 -85
8 -84
8 -84
9 -83
9 -78
9 -78
9 -82
9 -76
9 -75
9 -79
9 -75
9 -76
9 -76
9 -73
9 -78
9 -72
9 -72
9 -72
9 -74
9 -72
9 -72
9 -72
9 -72
9 -73
9 -75
9 -73
9 -73
9 -74
9 -74
9 -72
9 -72
9 -72
9 -72
9 -68
9 -72
9 -72
9 -74
9 -73
9 -73
10 -83
10 -80
10 -83
10 -82
10 -82
10 -80
10 -79
10 -81
10 -82
10 -79
10 -80
10 -81
10 -83
10 -82
10 -83
10 -81
10 -80
11 -80
11 -79
11 -80
11 -59
11 -80
11 -81
11 -78
11 -80
11 -79
11 -79
11 -80
11 -78
11 -79
11 -78
11 -78
11 -78
11 -79
11 -78
11 -79
11 -81
11 -79
11 -78
11 -79
11 -78
11 -78
11 -78
11 -77
11 -78
11 -76
11 -78
11 -78
11 -78
11 -78
11 -78
11 -78
11 -77
11 -79
11 -78
11 -76
11 -77
12 -83
12 -83
12 -82
12 -78
12 -79
12 -80
12 -78
12 -77
12 -79
12 -79
12 -80
12 -81
12 -82
12 -82
12 -82
12 -72
12 -83
12 -80
12 -82
12 -81
12 -81
13 -74
13 -73
13 -76
13 -73
13 -78
13 -72
13 -72
13 -72
13 -73
13 -74
13 -73
13 -74
13 -71
13 -71
13 -72
13 -72
13 -72
13 -73
13 -72
13 -72
13 -73
13 -73
13 -72
13 -74
13 -77
13 -74
13 -76
13 -74
13 -74
13 -76
13 -74
13 -74
13 -74
13 -74
13 -72
13 -72
13 -72
13 -71
14 -81
14 -71
14 -83
14 -81
14 -80
14 -79
14 -81
14 -79
14 -76
14 -76
14 -78
14 -80
14 -80
14 -81
14 -80
14 -81
15 -70
15 -75
15 -76
15 -67
15 -75
15 -72
15 -59
15 -74
15 -74
15 -76
15 -76
15 -75
15 -72
15 -72
15 -75
15 -71
15 -70
15 -71
15 -67
15 -67
15 -68
15 -66
15 -66
15 -68
15 -66
15 -66
15 -66
15 -66
15 -66
15 -67
15 -66
15 -66
15 -66
15 -66
15 -66
15 -66
15 -66
15 -66
15 -66
15 -67
15 -66
15 -66
15 -67
15 -69
16 -82
16 -76
16 -74
16 -72
16 -74
16 -72
16 -71
16 -75
16 -75
16 -73
16 -78
16 -83
16 -80
16 -78
16 -79
16 -78
16 -78
16 -72
16 -72
16 -72
16 -71
16 -72
16 -72
16 -80
16 -76
16 -78
16 -53
16 -77
16 -76
16 -76
16 -76
16 -65
16 -76
16 -76
16 -76
16 -75
16 -76
16 -78
17 -71
17 -70
17 -73
17 -76
17 -70
17 -69
17 -67
17 -68
17 -71
17 -67
17 -65
17 -66
17 -70
17 -70
17 -67
17 -69
17 -65
17 -64
17 -64
17 -65
17 -65
17 -64
17 -64
17 -64
17 -64
17 -64
17 -59
17 -65
17 -64
17 -65
17 -64
17 -64
17 -64
17 -64
17 -64
17 -64
17 -64
17 -64
17 -64
17 -64
17 -63
17 -64
17 -64
17 -64
17 -64
18 -75
18 -73
18 -70
18 -73
18 -82
18 -75
18 -73
18 -72
18 -72
18 -76
18 -80
18 -71
18 -69
18 -75
18 -77
18 -76
18 -70
18 -68
18 -69
18 -58
18 -68
18 -68
18 -69
18 -70
18 -70
18 -70
18 -70
18 -71
18 -66
18 -67
18 -67
18 -69
18 -70
18 -70
18 -70
18 -70
18 -70
18 -69
18 -69
18 -70
18 -70
18 -69
18 -70
18 -70
18 -71
19 -83
19 -76
19 -77
19 -81
19 -81
19 -75
19 -76
19 -76
19 -76
19 -76
19 -83
19 -82
19 -81
19 -82
19 -79
19 -77
19 -78
19 -78
19 -81
19 -81
19 -81
19 -82
19 -80
19 -82
19 -82
19 -79
19 -81
19 -79
20 -81
20 -79
20 -80
20 -82
20 -82
20 -68
20 -67
20 -81
20 -82
20 -81
20 -81
21 -78
21 -79
21 -79
21 -79
21 -81
21 -81
21 -82
21 -81
21 -82
21 -81
21 -78
21 -77
21 -76
21 -76
21 -78
21 -79
21 -80
21 -79
21 -80
21 -80
21 -79
21 -78
21 -78
21 -79
21 -80
21 -80
21 -81
21 -79
21 -80
21 -80
21 -78
21 -78
21 -78
22 -83
22 -82
22 -82
22 -66
22 -84
22 -80
22 -83
22 -83
22 -84
22 -83
22 -83
22 -83
23 -80
23 -82
23 -82
23 -82
23 -82
23 -82
23 -84
23 -80
23 -79
23 -79
23 -78
23 -81
23 -80
23 -82
23 -80
23 -81
23 -79
23 -80
23 -80
23 -80
23 -80
23 -80
23 -81
23 -81
23 -80
23 -80
23 -79
23 -66
24 -83
24 -84
24 -84
25 -82
25 -86
26 -80
26 -80
26 -80
26 -80
26 -82
26 -83
26 -82
26 -82
26 -81
26 -80
26 -82
26 -82
26 -83
26 -83
26 -83
26 -83
26 -78
26 -84
26 -82
28 -84
28 -82
28 -84
29 -67
29 -82
29 -84
29 -84
29 -82
29 -82
30 -84
30 -81
30 -82
30 -83
30 -80
30 -79
30 -79
30 -80
30 -60
30 -78
30 -77
30 -78
30 -80
30 -81
30 -80
30 -80
30 -82
30 -81
30 -81
30 -81
30 -84
30 -82
31 -61
31 -81
31 -82
31 -76
31 -78
31 -84
31 -83
31 -80
31 -82
31 -83
31 -84
31 -83
31 -84
31 -83
32 -79
32 -76
32 -76
32 -75
32 -73
32 -74
32 -73
32 -72
32 -72
32 -73
