Beacon Rssi
1 -82
1 -81
1 -82
1 -81
1 -82
1 -84
1 -82
1 -85
2 -76
2 -78
2 -84
2 -83
2 -82
2 -78
2 -83
2 -81
2 -80
2 -78
2 -77
2 -78
2 -79
2 -84
2 -78
2 -78
2 -80
2 -79
2 -77
3 -76
3 -75
3 -76
3 -78
3 -77
3 -76
3 -74
3 -78
3 -73
3 -74
3 -73
3 -74
3 -74
3 -74
3 -75
3 -78
3 -77
3 -77
3 -77
3 -78
3 -75
3 -74
3 -76
3 -77
3 -78
3 -78
3 -78
3 -80
3 -78
3 -76
3 -77
3 -76
3 -77
3 -76
3 -77
3 -77
3 -78
3 -77
3 -76
3 -81
3 -76
3 -76
3 -78
3 -76
3 -75
4 -81
4 -80
4 -76
4 -76
4 -79
4 -77
4 -76
4 -76
4 -80
4 -80
4 -82
4 -82
4 -85
4 -78
4 -78
4 -77
4 -85
4 -81
4 -82
5 -74
5 -76
5 -75
5 -72
5 -74
5 -65
5 -75
5 -76
5 -76
5 -76
5 -75
5 -75
5 -75
5 -75
5 -76
5 -83
5 -76
5 -76
5 -74
5 -74
5 -76
5 -80
5 -76
5 -74
5 -75
5 -76
5 -77
5 -82
5 -82
5 -78
5 -66
5 -76
5 -75
5 -74
5 -75
5 -74
5 -75
5 -75
5 -75
5 -74
5 -75
5 -76
6 -78
6 -76
6 -78
6 -78
6 -79
6 -80
6 -81
6 -85
6 -82
6 -79
6 -79
6 -85
6 -82
6 -78
6 -76
6 -78
6 -78
6 -76
6 -77
6 -76
6 -76
6 -73
6 -74
6 -76
6 -80
6 -80
6 -82
6 -80
6 -80
6 -82
6 -78
6 -76
6 -76
6 -77
6 -77
6 -76
7 -73
7 -73
7 -76
7 -74
7 -75
7 -76
7 -75
7 -76
7 -78
7 -82
7 -78
7 -79
7 -79
7 -78
7 -80
7 -79
7 -76
7 -76
7 -77
7 -78
7 -78
7 -79
7 -79
7 -78
7 -78
7 -81
7 -77
7 -76
7 -76
7 -76
7 -75
7 -74
7 -75
7 -76
7 -77
7 -76
7 -77
7 -78
7 -76
7 -75
7 -74
7 -74
7 -74
7 -74
7 -73
8 -72
8 -72
8 -70
8 -72
8 -72
8 -72
8 -71
8 -75
8 -74
8 -73
8 -74
8 -74
8 -72
8 -71
8 -70
8 -70
8 -70
8 -70
8 -70
8 -70
8 -71
8 -71
8 -66
8 -70
8 -70
8 -71
8 -72
8 -71
8 -71
8 -72
8 -71
8 -71
8 -70
8 -70
8 -72
8 -72
8 -70
8 -70
8 -70
8 -70
8 -70
8 -70
8 -57
8 -70
8 -73
8 -71
8 -75
8 -71
8 -70
9 -65
9 -65
9 -60
9 -62
9 -61
9 -60
9 -63
9 -63
9 -64
9 -64
9 -65
9 -65
9 -64
9 -64
9 -64
9 -63
9 -63
9 -64
9 -63
9 -64
9 -64
9 -64
9 -72
9 -64
9 -63
9 -64
9 -64
9 -62
9 -70
9 -64
9 -64
9 -64
9 -64
9 -64
9 -64
9 -64
9 -63
9 -63
9 -64
9 -63
9 -63
9 -58
9 -60
9 -65
9 -64
9 -65
9 -66
9 -64
10 -66
10 -66
10 -70
10 -68
10 -72
10 -69
10 -71
10 -69
10 -64
10 -61
10 -63
10 -62
10 -63
10 -66
10 -66
10 -64
10 -68
10 -67
10 -68
10 -68
10 -64
10 -64
10 -64
10 -64
10 -63
10 -60
10 -60
10 -62
10 -62
10 -64
10 -64
10 -63
10 -62
10 -63
10 -66
10 -66
10 -69
10 -70
10 -68
10 -69
10 -64
10 -64
10 -55
10 -58
10 -57
10 -57
10 -60
11 -66
11 -67
11 -69
11 -67
11 -66
11 -67
11 -67
11 -67
11 -67
11 -68
11 -68
11 -70
11 -68
11 -66
11 -69
11 -69
11 -67
11 -66
11 -68
11 -67
11 -69
11 -70
11 -68
11 -67
11 -71
11 -72
11 -70
11 -70
11 -70
11 -70
11 -70
11 -72
11 -72
11 -69
11 -69
11 -68
11 -67
11 -69
11 -69
11 -67
11 -69
11 -69
11 -68
11 -67
11 -67
11 -68
12 -80
12 -71
12 -73
12 -70
12 -72
12 -73
12 -72
12 -68
12 -69
12 -69
12 -70
12 -70
12 -70
12 -70
12 -67
12 -66
12 -66
12 -67
12 -69
12 -68
12 -69
12 -70
12 -70
12 -69
12 -67
12 -69
12 -68
12 -69
12 -70
12 -69
12 -69
12 -68
12 -68
12 -67
12 -68
12 -66
12 -68
12 -76
12 -68
12 -78
12 -78
12 -75
12 -81
13 -81
13 -80
13 -79
13 -78
13 -79
13 -82
13 -81
13 -82
13 -84
13 -83
13 -82
14 -81
14 -82
14 -82
14 -80
14 -83
14 -83
14 -83
14 -78
14 -76
14 -79
14 -79
14 -77
14 -76
14 -75
14 -73
14 -76
14 -79
14 -83
14 -81
14 -75
14 -83
14 -82
14 -79
15 -70
15 -70
15 -71
15 -72
15 -70
15 -70
15 -70
15 -72
15 -70
15 -70
15 -69
15 -70
15 -70
15 -70
15 -72
15 -72
15 -72
15 -71
15 -72
15 -70
15 -71
15 -70
15 -71
15 -71
15 -70
15 -72
15 -75
15 -75
15 -74
15 -72
15 -72
15 -70
15 -67
15 -72
15 -74
15 -74
15 -72
15 -73
15 -73
15 -74
15 -72
15 -74
15 -72
15 -73
15 -71
15 -73
15 -72
15 -69
16 -78
16 -78
16 -77
16 -77
16 -78
16 -80
16 -80
16 -80
16 -78
16 -73
16 -74
16 -74
16 -75
16 -76
16 -76
16 -76
16 -78
16 -78
16 -81
16 -77
16 -75
16 -76
16 -78
16 -78
16 -79
16 -82
16 -78
16 -76
16 -76
16 -74
16 -75
16 -75
16 -76
16 -78
16 -79
16 -79
16 -80
16 -81
17 -78
17 -78
17 -76
17 -79
17 -79
17 -80
17 -81
17 -80
17 -78
17 -76
17 -78
17 -76
17 -78
17 -78
17 -78
17 -78
17 -78
17 -78
17 -78
17 -78
17 -79
17 -78
17 -77
17 -78
17 -82
17 -78
17 -78
17 -78
17 -77
17 -78
17 -77
17 -76
17 -76
17 -81
17 -78
17 -78
17 -77
17 -78
17 -79
18 -82
18 -80
18 -84
18 -81
18 -81
18 -83
18 -80
18 -81
18 -79
18 -76
18 -76
18 -78
18 -78
18 -78
18 -78
18 -77
18 -65
18 -76
18 -77
18 -79
18 -80
18 -76
18 -82
18 -82
18 -82
18 -76
18 -77
18 -78
18 -78
18 -78
19 -83
19 -78
19 -78
19 -77
19 -78
19 -78
19 -78
19 -78
19 -79
19 -80
19 -79
19 -79
19 -78
19 -78
19 -78
19 -78
19 -78
19 -78
19 -81
19 -80
19 -80
19 -80
19 -80
19 -81
19 -79
19 -79
19 -79
19 -79
19 -80
19 -79
19 -80
19 -85
20 -83
20 -83
20 -83
21 -83
21 -83
21 -83
21 -84
21 -83
21 -83
24 -85
24 -84
24 -84
25 -86
25 -77
25 -82
26 -82
26 -82
26 -83
26 -89
26 -86
26 -86
26 -81
26 -83
26 -84
27 -82
27 -83
27 -83
27 -82
27 -81
27 -83
27 -83
27 -84
27 -83
27 -82
27 -83
27 -82
27 -84
27 -84
27 -81
27 -82
27 -84
28 -85
29 -83
29 -81
29 -78
29 -80
29 -78
29 -81
29 -83
29 -82
29 -84
29 -81
29 -83
29 -84
29 -83
29 -84
29 -84
29 -84
29 -84
29 -83
29 -81
30 -71
30 -72
30 -73
30 -74
30 -72
30 -72
30 -74
30 -76
30 -77
30 -74
30 -75
30 -71
30 -74
30 -76
30 -76
30 -76
30 -76
30 -75
30 -74
30 -74
30 -75
30 -75
30 -74
30 -72
30 -74
30 -76
30 -76
30 -75
30 -74
30 -74
30 -73
30 -72
30 -74
30 -76
30 -75
30 -76
30 -75
30 -75
30 -75
30 -73
30 -73
30 -72
30 -72
30 -72
30 -70
31 -83
31 -83
31 -81
31 -83
31 -82
31 -82
31 -83
31 -81
32 -65
32 -65
32 -69
32 -67
32 -67
32 -67
32 -66
32 -67
32 -67
32 -67
32 -66
32 -66
32 -67
32 -66
32 -67
32 -67
32 -70
32 -68
32 -67
32 -68
32 -68
32 -68
32 -67
32 -67
32 -67
32 -66
32 -67
32 -67
32 -68
32 -66
32 -66
32 -66
32 -68
32 -69
32 -67
32 -68
32 -68
32 -68
32 -68
32 -68
32 -70
32 -69
32 -67
32 -67
32 -68
32 -66
32 -66
33 -70
33 -71
33 -78
33 -79
33 -72
33 -72
33 -79
33 -75
33 -76
33 -76
33 -76
33 -78
33 -79
33 -78
33 -81
33 -81
33 -82
33 -77
33 -76
33 -78
33 -76
33 -78
33 -77
33 -76
33 -74
33 -74
33 -75
33 -78
33 -81
33 -79
33 -72
33 -69
33 -78
33 -69
33 -70
34 -79
34 -83
34 -80
34 -74
34 -76
34 -75
34 -75
34 -75
34 -74
34 -74
34 -75
34 -77
34 -80
34 -80
34 -81
34 -81
34 -82
34 -78
34 -78
34 -79
34 -80
34 -78
34 -78
34 -76
34 -78
34 -79
34 -81
34 -80
34 -80
34 -77
34 -75
34 -74
34 -78
34 -80
34 -79
34 -79
34 -78
34 -74
34 -81
35 -71
35 -70
35 -70
35 -70
35 -71
35 -72
35 -71
35 -70
35 -69
35 -70
35 -71
35 -72
35 -72
35 -70
35 -72
35 -80
35 -76
35 -73
35 -74
35 -70
35 -74
35 -74
35 -76
35 -76
35 -74
35 -74
35 -75
35 -76
35 -77
35 -74
35 -73
35 -73
35 -69
35 -68
35 -73
35 -75
35 -75
35 -75
35 -76
35 -75
35 -73
35 -72
35 -73
35 -74
35 -73
35 -70
36 -77
36 -77
36 -80
36 -76
36 -74
36 -76
36 -78
36 -76
36 -76
36 -74
36 -75
36 -76
36 -77
36 -76
36 -78
36 -79
36 -78
36 -77
36 -77
36 -81
36 -78
36 -81
36 -82
36 -81
36 -78
36 -76
36 -78
36 -78
36 -78
36 -75
36 -76
36 -79
36 -77
36 -82
37 -81
37 -79
37 -79
37 -83
37 -83
37 -82
37 -81
37 -80
37 -81
37 -81
37 -81
37 -80
37 -80
37 -80
37 -80
37 -80
37 -78
37 -81
37 -81
37 -80
37 -80
37 -81
37 -82
37 -81
37 -80
37 -80
37 -81
37 -82
37 -79
37 -79
38 -84
38 -80
38 -81
38 -84
38 -81
38 -81
38 -81
38 -79
38 -79
38 -82
38 -82
38 -81
38 -83
38 -83
38 -80
38 -78
38 -79
38 -82
38 -83
38 -82
38 -80
38 -81
38 -82
39 -82
39 -83
39 -82
39 -82
39 -82
39 -83
39 -83
39 -83
39 -82
39 -83
39 -81
39 -79
39 -78
39 -79
39 -80
40 -84
40 -80
40 -83
40 -82
40 -83
40 -82
40 -81
40 -83
40 -81
40 -81
40 -80
40 -79
40 -79
40 -80
40 -80
40 -81
40 -79
40 -79
40 -81
40 -81
40 -82
40 -81
40 -82
40 -82
40 -83
40 -83
41 -84
41 -80
41 -84
42 -83
42 -79
42 -79
42 -80
42 -79
42 -79
42 -83
42 -81
42 -82
42 -81
42 -83
42 -82
42 -82
42 -81
42 -81
42 -81
42 -83
42 -83
44 -83
44 -84
44 -83
44 -84
46 -76
46 -83
46 -84
49 -84
49 -84
49 -79
49 -83
49 -85
49 -84
49 -84
51 -79
51 -78
51 -79
51 -79
51 -78
51 -78
51 -78
51 -82
51 -81
51 -81
51 -82
51 -82
51 -82
51 -81
51 -80
51 -80
51 -81
51 -80
51 -80
51 -81
51 -80
51 -81
51 -82
51 -81
51 -79
51 -80
51 -80
51 -80
51 -80
51 -80
51 -78
51 -82
51 -81
51 -80
52 -82
52 -81
52 -81
52 -81
52 -80
52 -80
52 -80
52 -80
52 -81
52 -78
52 -80
52 -81
52 -78
52 -78
52 -78
52 -78
52 -77
52 -79
52 -79
52 -78
52 -79
52 -78
52 -79
52 -79
52 -78
52 -78
52 -78
52 -83
52 -77
52 -78
52 -79
52 -78
52 -78
52 -78
52 -79
52 -81
52 -82
52 -82
52 -82
53 -83
53 -81
53 -82
53 -83
53 -81
53 -82
53 -81
53 -81
53 -81
53 -81
53 -83
53 -74
53 -83
53 -83
53 -82
53 -81
53 -83
53 -82
55 -74
55 -72
55 -81
55 -78
55 -78
55 -76
55 -76
55 -73
55 -76
55 -77
55 -74
55 -76
55 -73
55 -73
55 -72
55 -73
55 -73
55 -72
55 -72
55 -72
55 -72
55 -72
55 -71
55 -70
55 -69
55 -70
55 -71
55 -72
55 -72
55 -72
55 -78
55 -74
55 -70
55 -70
55 -70
55 -72
55 -72
55 -72
55 -73
55 -72
55 -74
55 -75
55 -74
55 -72
56 -78
56 -73
56 -80
56 -81
56 -76
56 -84
56 -80
56 -78
56 -78
56 -79
56 -80
56 -76
56 -78
56 -78
56 -76
56 -77
56 -77
56 -76
56 -76
56 -76
56 -77
56 -79
56 -78
56 -78
56 -78
56 -78
56 -80
56 -77
56 -76
56 -76
56 -81
56 -78
56 -76
56 -76
56 -75
56 -76
56 -76
56 -76
56 -76
56 -78
56 -75
57 -82
57 -82
57 -82
57 -82
57 -82
57 -80
57 -80
57 -78
57 -80
57 -80
57 -79
57 -81
57 -81
57 -80
57 -78
57 -78
57 -78
57 -78
57 -78
57 -77
57 -76
57 -73
57 -74
57 -77
57 -78
57 -78
57 -78
57 -77
57 -78
57 -78
57 -78
58 -78
58 -78
58 -79
58 -79
58 -78
58 -77
58 -78
58 -82
58 -80
58 -82
58 -81
58 -80
58 -81
58 -81
58 -79
58 -81
58 -80
58 -82
58 -82
58 -79
58 -78
58 -80
58 -78
58 -78
59 -75
59 -78
59 -76
59 -74
59 -73
59 -78
59 -79
59 -78
59 -81
59 -80
59 -79
59 -79
59 -80
59 -81
59 -76
59 -76
59 -77
59 -76
59 -76
59 -76
59 -74
59 -72
59 -72
59 -73
59 -76
59 -77
59 -76
59 -75
59 -76
59 -78
59 -75
59 -71
59 -72
59 -73
59 -72
59 -73
60 -72
60 -76
60 -78
60 -85
60 -82
60 -75
60 -76
60 -77
60 -77
60 -78
60 -79
60 -80
60 -81
60 -64
60 -80
60 -78
60 -77
60 -76
60 -78
60 -76
60 -76
60 -76
60 -74
60 -74
60 -74
60 -77
60 -78
60 -79
60 -81
60 -80
60 -73
60 -78
60 -70
60 -71
60 -70
