Beacon Rssi
1 -74
1 -74
1 -74
1 -75
1 -76
1 -72
1 -75
1 -73
1 -75
1 -75
1 -74
1 -74
1 -74
1 -74
1 -73
1 -73
1 -72
1 -75
1 -75
1 -75
1 -75
1 -74
1 -75
1 -76
1 -79
1 -80
1 -80
1 -80
1 -78
1 -75
1 -75
1 -74
1 -76
2 -83
2 -87
2 -84
2 -81
3 -77
3 -76
3 -76
3 -77
3 -77
3 -76
3 -79
3 -83
3 -82
3 -82
3 -82
3 -82
3 -83
3 -83
3 -83
3 -81
3 -82
3 -84
3 -84
3 -83
3 -83
3 -82
3 -83
4 -83
4 -83
4 -84
4 -85
4 -77
4 -77
4 -79
4 -79
4 -83
4 -81
4 -78
4 -81
4 -81
4 -83
4 -81
4 -78
4 -78
4 -76
4 -76
4 -80
4 -80
5 -69
5 -69
5 -70
5 -70
5 -70
5 -70
5 -72
5 -71
5 -72
5 -72
5 -75
5 -70
5 -70
5 -70
5 -72
5 -75
5 -72
5 -72
5 -75
5 -72
5 -72
5 -73
5 -73
5 -73
5 -73
5 -74
5 -75
5 -74
5 -74
5 -73
5 -72
5 -73
5 -72
5 -72
5 -72
5 -73
5 -72
5 -70
5 -70
5 -71
5 -72
5 -73
5 -72
5 -72
5 -72
5 -72
5 -71
5 -70
5 -70
5 -70
5 -70
5 -71
5 -70
5 -70
5 -70
5 -71
5 -70
5 -72
5 -72
5 -72
5 -71
5 -72
5 -72
5 -72
5 -45
5 -73
5 -75
5 -75
6 -76
6 -76
6 -78
6 -83
6 -82
6 -72
6 -72
6 -71
6 -70
6 -71
6 -73
6 -73
6 -75
6 -74
6 -74
6 -75
6 -72
6 -69
6 -81
6 -81
6 -81
6 -78
6 -78
6 -76
6 -74
6 -75
6 -75
6 -75
6 -71
6 -70
7 -75
7 -74
7 -74
7 -74
7 -73
7 -72
7 -71
7 -69
7 -69
7 -70
7 -70
7 -76
7 -70
7 -79
7 -70
7 -70
7 -68
7 -69
7 -69
7 -68
7 -69
7 -68
7 -68
7 -68
7 -68
7 -68
7 -68
7 -68
7 -68
7 -68
7 -69
7 -68
7 -69
7 -67
7 -69
7 -70
7 -70
7 -71
7 -72
7 -73
7 -73
7 -72
7 -72
7 -70
7 -70
7 -70
7 -70
7 -70
7 -69
7 -70
7 -70
7 -70
7 -70
7 -70
7 -70
7 -70
7 -69
7 -68
7 -68
7 -68
7 -68
7 -69
7 -67
7 -70
7 -70
8 -69
8 -69
8 -69
8 -69
8 -69
8 -71
8 -70
8 -70
8 -70
8 -70
8 -70
8 -70
8 -70
8 -70
8 -69
8 -69
8 -69
8 -68
8 -72
8 -70
8 -80
8 -70
8 -80
8 -71
8 -71
8 -74
8 -78
8 -70
8 -69
8 -68
8 -69
8 -69
8 -69
9 -76
9 -74
9 -73
9 -72
9 -71
9 -73
9 -76
9 -72
9 -76
9 -74
9 -72
9 -70
9 -70
9 -70
9 -70
9 -70
9 -70
9 -74
9 -72
9 -70
9 -72
9 -72
9 -72
9 -71
9 -70
9 -69
9 -69
9 -69
9 -69
9 -69
9 -69
9 -69
9 -70
9 -69
9 -70
9 -73
9 -72
10 -76
10 -76
10 -76
10 -78
10 -74
10 -76
10 -76
10 -75
10 -76
10 -78
10 -79
10 -76
10 -75
10 -74
10 -76
10 -76
10 -75
10 -76
10 -76
10 -70
10 -76
10 -77
10 -78
10 -80
10 -78
10 -78
10 -78
10 -78
10 -76
10 -81
10 -82
11 -82
11 -79
11 -79
11 -80
11 -77
11 -76
11 -76
11 -79
11 -84
11 -83
11 -85
11 -83
11 -78
11 -83
11 -79
11 -80
11 -81
12 -69
12 -70
12 -70
12 -70
12 -71
12 -70
12 -70
12 -70
12 -70
12 -70
12 -72
12 -73
12 -71
12 -69
12 -71
12 -72
12 -66
12 -76
12 -72
12 -72
12 -70
12 -69
12 -69
12 -69
12 -68
12 -69
12 -70
12 -70
12 -70
12 -70
12 -70
12 -69
12 -69
12 -68
12 -69
12 -69
12 -70
12 -70
12 -69
12 -69
12 -69
12 -70
12 -70
12 -70
12 -70
12 -69
12 -69
12 -69
12 -69
12 -69
12 -69
12 -68
12 -68
12 -70
12 -70
12 -70
12 -70
12 -72
12 -72
12 -72
12 -70
12 -68
12 -69
12 -69
12 -69
12 -66
12 -65
12 -66
12 -67
12 -67
12 -66
13 -73
13 -73
13 -72
13 -63
13 -72
13 -73
13 -73
13 -72
13 -72
13 -72
13 -74
13 -74
13 -71
13 -75
13 -74
13 -74
13 -75
13 -76
13 -74
13 -72
13 -72
13 -72
13 -73
13 -74
13 -74
13 -74
13 -74
13 -68
13 -75
13 -75
13 -73
13 -75
13 -75
13 -75
13 -77
13 -76
13 -76
14 -83
14 -79
14 -79
14 -76
14 -83
14 -77
14 -76
14 -78
14 -80
14 -80
14 -81
14 -80
14 -81
14 -73
14 -82
14 -82
14 -83
14 -81
14 -78
14 -77
14 -80
14 -78
14 -78
15 -76
15 -76
15 -76
15 -75
15 -74
15 -83
15 -76
15 -83
15 -78
15 -78
15 -80
15 -82
15 -82
15 -81
15 -78
15 -77
15 -77
15 -78
15 -78
15 -78
15 -78
15 -78
15 -78
15 -79
15 -81
15 -81
15 -82
15 -83
15 -80
15 -79
16 -68
16 -67
16 -67
16 -67
16 -66
16 -70
16 -72
16 -69
16 -69
16 -70
16 -70
16 -68
16 -68
16 -68
16 -68
16 -68
16 -68
16 -67
16 -69
16 -69
16 -68
16 -68
16 -68
16 -70
16 -70
16 -70
16 -72
16 -72
16 -71
16 -69
16 -68
16 -68
16 -66
16 -66
17 -72
17 -70
17 -70
17 -67
17 -74
17 -71
17 -72
17 -70
17 -68
17 -68
17 -68
17 -68
17 -70
17 -69
17 -69
17 -70
17 -73
17 -70
17 -71
17 -70
17 -70
17 -71
17 -70
17 -70
17 -70
17 -71
17 -59
17 -70
17 -68
17 -69
17 -69
17 -70
17 -70
17 -70
18 -73
18 -70
18 -71
18 -70
18 -72
18 -70
18 -70
18 -66
18 -72
18 -67
18 -65
18 -57
18 -69
18 -72
18 -72
18 -70
18 -68
18 -70
18 -71
18 -71
18 -70
18 -72
18 -70
18 -71
18 -68
18 -67
18 -67
18 -66
18 -68
18 -64
18 -68
18 -66
18 -66
18 -66
19 -70
19 -73
19 -76
19 -77
19 -80
19 -79
19 -78
19 -83
19 -75
19 -67
19 -78
19 -77
19 -76
19 -80
19 -75
19 -76
19 -74
19 -71
19 -73
19 -72
19 -70
19 -70
19 -70
19 -69
19 -73
19 -77
19 -76
19 -75
19 -77
19 -80
19 -70
19 -75
19 -74
19 -78
19 -85
19 -83
19 -78
19 -77
19 -76
19 -72
19 -70
19 -70
19 -69
19 -70
19 -70
19 -70
19 -70
19 -69
19 -69
19 -69
19 -69
19 -69
19 -70
19 -70
19 -70
19 -70
19 -72
19 -74
19 -78
19 -81
19 -84
20 -66
20 -64
20 -63
20 -62
20 -61
20 -61
20 -77
20 -60
20 -62
20 -61
20 -58
20 -58
20 -57
20 -57
20 -57
20 -58
20 -57
20 -60
20 -58
20 -61
20 -64
20 -64
20 -61
20 -58
20 -57
20 -58
20 -58
20 -58
20 -58
20 -58
20 -56
20 -56
20 -56
20 -57
20 -58
20 -58
21 -71
21 -69
21 -70
21 -75
21 -70
21 -64
21 -76
21 -67
21 -70
21 -71
21 -72
21 -72
21 -72
21 -72
21 -73
21 -71
21 -75
21 -80
21 -80
21 -74
21 -72
21 -72
21 -74
21 -69
21 -76
21 -78
22 -76
22 -74
22 -75
22 -74
22 -73
22 -74
22 -74
22 -75
22 -76
22 -75
22 -70
22 -69
22 -69
22 -72
22 -81
22 -77
22 -72
22 -73
22 -78
22 -79
22 -77
22 -76
22 -77
22 -76
22 -75
22 -72
22 -72
22 -72
22 -75
22 -75
22 -75
22 -75
22 -75
22 -80
22 -84
22 -75
22 -76
22 -75
22 -74
22 -73
22 -75
22 -76
22 -78
22 -83
22 -78
22 -76
22 -78
22 -76
22 -73
22 -72
22 -72
22 -72
22 -72
22 -70
22 -70
22 -71
22 -71
22 -72
22 -74
22 -71
22 -72
22 -73
22 -76
22 -78
22 -80
22 -83
23 -70
23 -70
23 -71
23 -72
23 -72
23 -74
23 -76
23 -77
23 -78
23 -69
23 -70
23 -75
23 -78
23 -80
23 -71
23 -71
23 -74
23 -82
23 -79
23 -81
23 -80
23 -81
23 -80
23 -78
23 -78
23 -78
23 -81
23 -81
23 -79
23 -78
23 -78
23 -76
23 -80
23 -76
23 -75
23 -72
23 -71
23 -71
23 -72
23 -72
23 -74
23 -76
23 -80
23 -81
23 -80
23 -80
23 -78
23 -76
23 -76
23 -76
23 -76
23 -76
23 -77
23 -78
23 -78
23 -79
23 -78
23 -79
23 -80
23 -81
23 -77
23 -76
23 -78
23 -77
23 -78
23 -77
24 -79
24 -77
24 -76
24 -82
24 -80
24 -80
24 -82
24 -79
24 -77
24 -79
24 -81
24 -78
24 -74
24 -77
24 -79
24 -79
24 -78
24 -77
24 -75
24 -76
24 -76
24 -76
24 -76
24 -77
24 -78
24 -80
24 -80
24 -82
25 -68
25 -69
25 -70
25 -69
25 -68
25 -71
25 -70
25 -70
25 -70
25 -70
25 -71
25 -73
25 -72
25 -73
25 -72
25 -74
25 -76
25 -73
25 -70
25 -69
25 -70
25 -72
25 -71
25 -73
25 -72
25 -74
25 -75
25 -75
25 -72
25 -71
25 -73
25 -71
25 -72
25 -71
26 -64
26 -64
26 -64
26 -64
26 -64
26 -67
26 -64
26 -64
26 -64
26 -64
26 -64
26 -66
26 -66
26 -64
26 -64
26 -64
26 -63
26 -64
26 -66
26 -66
26 -66
26 -65
26 -65
26 -64
26 -64
26 -64
26 -64
26 -64
26 -66
26 -65
26 -64
26 -64
26 -64
27 -69
27 -70
27 -68
27 -69
27 -68
27 -69
27 -69
27 -65
27 -68
27 -66
27 -66
27 -66
27 -67
27 -67
27 -66
27 -67
27 -68
27 -70
27 -66
27 -65
27 -65
27 -65
