Beacon Rssi
7 -84
7 -83
7 -84
7 -83
7 -84
7 -84
7 -83
7 -82
7 -83
7 -83
7 -83
7 -82
7 -82
7 -82
7 -82
7 -80
7 -82
7 -83
7 -83
7 -84
13 -86
13 -82
13 -84
14 -82
14 -82
14 -78
14 -81
14 -81
14 -80
14 -78
14 -79
14 -79
14 -80
14 -83
14 -83
14 -81
14 -79
14 -79
14 -79
14 -79
14 -78
14 -78
14 -81
14 -79
14 -77
14 -82
14 -83
14 -85
14 -84
14 -84
14 -84
14 -82
14 -83
14 -83
14 -80
14 -81
14 -83
14 -82
14 -81
14 -82
14 -84
14 -84
14 -83
14 -81
14 -83
14 -82
14 -82
14 -82
14 -82
14 -83
14 -80
14 -80
14 -82
15 -82
15 -85
15 -82
15 -79
15 -82
15 -85
15 -87
15 -87
15 -81
15 -82
15 -80
15 -83
16 -84
16 -82
16 -79
16 -81
16 -79
16 -82
16 -82
16 -79
16 -78
16 -80
16 -85
16 -84
16 -83
16 -84
16 -81
16 -79
16 -77
16 -78
16 -79
16 -83
16 -83
16 -85
16 -84
16 -84
16 -87
16 -84
16 -84
16 -83
16 -82
16 -82
16 -82
16 -82
16 -81
16 -81
16 -81
16 -83
16 -82
16 -82
16 -83
16 -82
16 -82
16 -83
16 -83
16 -78
16 -75
16 -79
16 -79
16 -78
16 -78
16 -80
18 -82
18 -82
18 -79
18 -79
18 -80
18 -79
18 -79
18 -80
18 -81
18 -80
18 -83
18 -79
18 -79
18 -80
18 -82
18 -82
18 -82
18 -83
18 -82
18 -81
18 -82
18 -84
18 -83
18 -82
18 -82
18 -82
18 -82
18 -81
18 -80
18 -81
18 -81
18 -82
18 -82
18 -82
18 -82
18 -81
18 -81
18 -80
18 -81
18 -82
18 -82
18 -83
18 -82
18 -83
18 -71
18 -82
18 -83
18 -83
18 -84
18 -83
18 -82
18 -84
18 -84
18 -84
18 -83
32 -86
33 -84
33 -83
33 -85
33 -85
33 -84
33 -83
33 -83
33 -83
33 -84
33 -82
33 -82
33 -84
33 -82
33 -79
33 -84
33 -83
34 -84
34 -83
34 -84
34 -85
34 -87
34 -84
34 -82
34 -82
34 -83
34 -77
34 -83
34 -83
34 -83
34 -85
34 -84
34 -84
34 -84
34 -82
34 -82
34 -82
34 -82
34 -82
34 -81
34 -82
34 -82
34 -82
34 -81
34 -83
34 -81
34 -81
34 -82
34 -82
34 -82
34 -83
35 -83
35 -86
35 -64
35 -84
37 -83
37 -82
37 -83
37 -84
37 -83
37 -84
37 -84
37 -83
37 -82
37 -79
37 -82
37 -84
37 -82
37 -84
37 -85
37 -85
37 -84
37 -84
37 -64
37 -84
37 -84
37 -83
37 -83
37 -83
37 -84
37 -85
37 -84
37 -83
37 -84
38 -82
38 -76
38 -84
38 -82
38 -83
38 -84
38 -83
38 -83
38 -82
38 -82
38 -82
38 -83
38 -82
38 -83
38 -82
38 -83
38 -82
38 -82
38 -84
38 -84
38 -84
38 -84
38 -84
38 -74
38 -83
38 -84
38 -80
38 -80
38 -85
38 -81
38 -81
38 -82
38 -82
38 -82
38 -82
39 -80
39 -80
39 -82
39 -82
39 -80
39 -80
39 -76
39 -78
39 -80
39 -79
39 -81
39 -82
39 -78
39 -77
39 -76
39 -76
39 -77
39 -78
39 -79
39 -78
39 -78
39 -77
39 -83
39 -83
39 -81
39 -77
39 -78
39 -77
39 -78
39 -83
39 -80
39 -83
39 -84
39 -86
39 -81
39 -81
39 -82
39 -81
39 -81
39 -82
39 -81
39 -80
39 -80
39 -82
39 -78
39 -81
39 -82
39 -82
39 -81
40 -74
40 -72
40 -72
40 -72
40 -72
40 -73
40 -71
40 -71
40 -75
40 -74
40 -75
40 -72
40 -73
40 -74
40 -75
40 -75
40 -75
40 -76
40 -83
40 -78
40 -76
40 -75
40 -75
40 -74
40 -75
40 -76
40 -72
40 -76
40 -70
40 -70
40 -70
40 -72
40 -71
40 -72
40 -72
40 -71
40 -71
40 -71
40 -72
40 -72
40 -71
40 -72
40 -72
40 -72
40 -72
40 -72
40 -72
40 -71
40 -71
40 -71
40 -70
40 -71
40 -73
40 -74
40 -73
40 -73
40 -73
40 -73
40 -52
40 -72
40 -71
40 -72
40 -75
40 -77
40 -77
40 -77
40 -75
40 -73
40 -72
40 -72
40 -72
40 -71
40 -70
40 -70
40 -72
40 -70
40 -70
40 -70
41 -84
41 -79
41 -78
41 -83
41 -78
41 -78
41 -77
41 -77
41 -77
41 -77
41 -76
41 -76
41 -76
41 -76
41 -76
41 -76
41 -76
41 -76
41 -76
41 -76
41 -76
41 -78
41 -78
41 -74
41 -76
41 -84
41 -82
41 -83
41 -82
41 -81
41 -82
41 -64
41 -82
41 -84
41 -82
41 -83
41 -83
41 -84
41 -84
41 -82
41 -83
41 -83
41 -80
41 -80
