Beacon Rssi
1 -79
1 -74
1 -78
1 -78
1 -78
1 -61
1 -81
1 -82
1 -80
1 -81
1 -80
1 -76
1 -80
1 -79
1 -77
1 -79
1 -78
1 -79
1 -78
1 -67
1 -78
1 -78
1 -78
1 -82
1 -81
1 -80
1 -80
1 -78
2 -83
2 -84
2 -83
2 -83
2 -84
2 -84
2 -83
2 -82
2 -82
2 -81
2 -82
2 -78
2 -82
2 -78
2 -78
2 -77
2 -76
2 -79
2 -78
2 -78
2 -76
2 -77
2 -78
3 -79
3 -78
3 -78
3 -77
3 -76
3 -77
3 -78
3 -78
3 -77
3 -77
3 -78
3 -81
3 -79
3 -80
3 -78
3 -79
3 -78
3 -78
3 -79
3 -80
3 -80
3 -82
3 -81
3 -83
3 -82
3 -78
4 -83
4 -84
4 -82
4 -83
4 -83
4 -81
4 -81
4 -84
4 -82
4 -84
4 -83
4 -81
5 -76
5 -61
5 -79
5 -80
5 -76
5 -80
5 -80
5 -77
5 -77
5 -78
5 -78
5 -75
5 -76
5 -51
5 -80
5 -78
5 -76
5 -77
5 -78
5 -79
5 -76
5 -73
5 -78
5 -78
5 -74
5 -76
5 -76
5 -79
5 -83
5 -79
5 -78
5 -77
5 -78
5 -79
5 -79
5 -80
5 -77
5 -76
5 -78
5 -79
5 -80
5 -82
5 -78
5 -80
5 -77
5 -78
5 -78
5 -78
5 -80
5 -77
5 -79
5 -81
5 -80
5 -79
5 -78
5 -76
5 -76
5 -76
6 -84
6 -86
6 -87
6 -83
7 -77
7 -78
7 -76
7 -76
7 -75
7 -75
7 -76
7 -75
7 -76
7 -76
7 -76
7 -76
7 -77
7 -76
7 -76
7 -76
7 -76
7 -77
7 -76
7 -76
7 -76
7 -76
7 -76
7 -75
7 -76
7 -76
7 -76
7 -76
7 -76
7 -76
7 -77
7 -78
7 -76
7 -76
7 -77
7 -77
7 -77
7 -78
7 -77
7 -78
7 -78
7 -78
7 -76
7 -77
7 -78
7 -78
7 -77
7 -76
7 -77
7 -77
7 -77
7 -78
7 -79
7 -79
7 -79
7 -79
7 -79
7 -78
7 -78
7 -79
7 -78
7 -79
7 -63
7 -78
7 -78
7 -79
7 -77
7 -76
7 -78
7 -78
8 -82
8 -79
8 -82
8 -83
8 -81
8 -80
8 -81
8 -81
8 -81
8 -82
8 -81
8 -82
8 -82
8 -83
8 -83
8 -79
8 -78
8 -83
8 -82
9 -84
9 -84
9 -81
9 -83
9 -82
9 -82
9 -80
9 -82
9 -82
9 -80
9 -74
9 -81
9 -80
9 -80
9 -81
10 -84
10 -84
10 -85
10 -83
10 -84
10 -86
10 -83
10 -82
10 -84
11 -84
11 -84
11 -85
11 -84
12 -75
12 -75
12 -75
12 -79
12 -78
12 -78
12 -71
12 -81
12 -80
12 -82
12 -81
12 -78
12 -79
12 -79
12 -81
12 -82
12 -79
12 -78
12 -82
12 -82
12 -82
12 -82
12 -83
12 -83
12 -85
14 -84
14 -83
14 -82
14 -83
14 -83
14 -82
14 -79
14 -81
14 -81
14 -82
14 -82
14 -82
14 -81
14 -81
14 -82
14 -82
15 -84
15 -86
16 -75
16 -74
16 -62
16 -72
16 -74
16 -74
16 -74
16 -74
16 -73
16 -73
16 -74
16 -76
16 -75
16 -74
16 -76
16 -76
16 -76
16 -76
16 -76
16 -75
16 -74
16 -75
16 -75
16 -75
16 -75
16 -74
16 -75
16 -75
16 -75
16 -76
16 -76
16 -76
16 -76
16 -76
16 -76
16 -76
16 -76
16 -76
16 -76
16 -74
17 -78
17 -76
17 -81
17 -76
17 -76
17 -75
17 -75
17 -75
17 -74
17 -74
17 -75
17 -74
17 -74
17 -76
17 -78
17 -77
17 -76
17 -76
17 -76
17 -76
17 -76
17 -75
17 -76
17 -75
17 -75
17 -76
17 -76
17 -75
17 -72
17 -74
17 -75
17 -73
17 -75
17 -75
17 -78
17 -75
17 -75
17 -74
17 -75
18 -84
18 -79
18 -82
18 -84
18 -79
18 -81
18 -81
18 -78
18 -81
19 -79
19 -78
19 -81
19 -60
19 -83
19 -84
19 -82
19 -81
19 -81
19 -84
19 -76
19 -78
19 -76
19 -77
19 -78
19 -76
19 -76
19 -76
19 -76
19 -75
19 -75
19 -75
19 -78
19 -76
19 -77
19 -75
19 -76
19 -76
19 -76
19 -76
19 -74
19 -76
19 -76
19 -76
19 -77
19 -78
19 -78
19 -76
19 -76
19 -77
19 -80
19 -81
19 -83
19 -82
19 -81
19 -80
19 -80
19 -78
20 -75
20 -75
20 -75
20 -74
20 -76
20 -75
20 -76
20 -76
20 -77
20 -76
20 -76
20 -77
20 -72
20 -72
20 -73
20 -73
20 -74
20 -74
20 -75
20 -74
20 -72
20 -72
20 -72
20 -72
20 -71
20 -72
20 -72
20 -73
20 -72
20 -72
20 -72
20 -72
20 -72
20 -72
20 -73
20 -72
20 -74
20 -74
21 -75
21 -74
21 -76
21 -75
21 -79
21 -76
21 -76
21 -69
21 -75
21 -76
21 -76
21 -76
21 -72
21 -72
21 -75
21 -72
21 -70
21 -72
21 -62
21 -73
21 -73
21 -72
21 -73
21 -74
21 -75
21 -72
21 -72
21 -73
21 -72
21 -71
21 -72
21 -73
21 -74
21 -73
21 -75
21 -74
23 -82
23 -81
23 -81
23 -82
23 -82
23 -85
23 -82
23 -84
23 -84
23 -83
23 -82
23 -81
23 -81
23 -82
23 -83
23 -81
23 -80
23 -81
23 -84
23 -82
23 -80
23 -82
24 -70
24 -70
24 -69
24 -70
24 -70
24 -69
24 -70
24 -70
24 -70
24 -70
24 -70
24 -68
24 -66
24 -68
24 -70
24 -70
24 -70
24 -70
24 -69
24 -69
24 -67
24 -72
24 -69
24 -70
24 -70
24 -75
24 -76
24 -78
24 -79
24 -81
24 -78
24 -78
24 -76
24 -78
24 -75
24 -71
25 -81
25 -84
26 -78
26 -82
26 -80
26 -84
26 -83
26 -81
26 -82
26 -78
26 -81
26 -78
26 -76
26 -83
26 -80
26 -80
27 -72
27 -72
27 -74
27 -77
27 -72
27 -72
27 -69
27 -70
27 -70
27 -71
27 -74
27 -71
27 -75
27 -77
27 -72
27 -72
27 -77
27 -78
27 -75
27 -76
27 -79
27 -76
27 -74
27 -71
27 -75
27 -76
27 -76
27 -76
27 -73
27 -74
28 -82
28 -76
28 -77
28 -79
28 -78
28 -81
28 -78
28 -81
28 -73
28 -76
28 -81
28 -83
28 -87
28 -83
28 -80
28 -80
28 -83
28 -80
29 -83
29 -83
29 -83
30 -84
30 -83
31 -78
31 -76
31 -76
31 -78
31 -76
31 -76
31 -76
31 -76
31 -77
31 -76
31 -80
31 -76
31 -77
31 -76
31 -76
31 -76
31 -76
31 -76
31 -76
31 -77
31 -77
31 -77
31 -68
31 -76
31 -77
31 -83
31 -80
31 -78
32 -78
32 -79
32 -82
32 -79
32 -79
32 -79
32 -80
32 -79
32 -82
32 -79
32 -78
32 -80
32 -80
32 -81
32 -79
32 -78
32 -82
32 -80
32 -82
32 -83
33 -83
33 -81
33 -81
33 -81
33 -81
33 -80
33 -85
33 -84
33 -85
35 -84
35 -82
36 -84
37 -83
37 -72
39 -82
39 -83
39 -83
39 -81
40 -77
40 -70
40 -79
40 -74
40 -76
40 -77
40 -77
40 -76
40 -76
40 -76
40 -76
40 -76
40 -78
40 -78
40 -76
40 -77
40 -76
40 -76
40 -76
40 -76
40 -77
40 -78
40 -76
40 -76
40 -76
40 -76
40 -76
40 -75
40 -75
40 -75
40 -75
40 -76
40 -76
40 -75
40 -76
40 -75
40 -75
40 -75
40 -76
40 -76
40 -75
40 -75
40 -75
40 -76
40 -76
40 -76
40 -75
40 -75
40 -74
40 -74
40 -75
40 -74
40 -75
40 -76
40 -76
40 -75
40 -74
40 -75
40 -75
40 -75
40 -76
40 -76
40 -76
40 -75
40 -75
40 -75
40 -75
40 -76
40 -76
40 -75
40 -76
41 -71
41 -78
41 -77
41 -77
41 -79
41 -78
41 -77
41 -83
41 -79
41 -81
41 -82
41 -81
41 -80
41 -77
41 -76
41 -76
41 -76
41 -80
41 -78
41 -74
41 -72
