Beacon Rssi
1 -88
1 -80
1 -81
1 -81
1 -81
1 -79
1 -81
1 -80
2 -83
2 -82
2 -82
2 -83
2 -82
2 -81
2 -81
2 -82
2 -82
2 -82
2 -84
2 -85
2 -83
2 -84
3 -83
3 -85
3 -84
3 -74
3 -85
3 -82
3 -84
3 -83
3 -84
3 -81
4 -83
4 -83
4 -85
4 -82
4 -81
4 -76
4 -84
5 -81
5 -79
5 -78
5 -77
5 -76
5 -74
5 -74
5 -77
5 -78
5 -78
5 -77
5 -80
5 -79
5 -78
5 -79
5 -83
5 -83
5 -82
5 -81
5 -81
5 -82
5 -82
5 -82
5 -83
5 -83
5 -82
5 -83
5 -84
5 -82
5 -81
5 -79
5 -74
5 -74
5 -75
5 -75
5 -75
5 -74
5 -75
5 -74
5 -74
5 -74
5 -74
5 -75
5 -74
5 -75
5 -75
5 -72
5 -75
5 -75
5 -75
5 -76
5 -76
5 -76
5 -75
5 -75
5 -76
5 -76
5 -74
5 -57
5 -74
5 -75
5 -75
5 -74
5 -75
5 -76
5 -75
5 -74
5 -75
5 -75
5 -76
5 -75
5 -75
5 -75
5 -75
6 -79
6 -78
6 -80
6 -82
6 -83
6 -80
6 -76
6 -81
6 -80
6 -78
6 -78
6 -79
6 -79
6 -80
6 -75
6 -80
6 -81
6 -80
6 -80
6 -81
6 -80
6 -80
6 -79
6 -80
6 -79
6 -80
6 -78
6 -79
6 -80
6 -77
6 -76
6 -76
6 -76
6 -76
6 -77
6 -76
7 -84
7 -81
7 -83
7 -53
7 -77
7 -76
7 -77
7 -76
7 -76
7 -75
7 -75
7 -75
7 -76
7 -76
7 -76
7 -76
7 -76
7 -77
7 -78
7 -78
7 -73
7 -76
7 -76
7 -76
7 -76
7 -76
7 -76
7 -77
7 -77
7 -77
7 -76
7 -76
7 -76
7 -77
7 -77
7 -77
7 -78
7 -80
7 -78
7 -83
7 -83
7 -79
7 -82
8 -78
8 -78
8 -78
8 -76
8 -75
8 -75
8 -76
8 -78
8 -79
8 -78
8 -77
8 -76
8 -74
8 -76
8 -76
8 -76
8 -76
8 -76
8 -78
8 -74
8 -75
8 -75
8 -75
8 -76
8 -75
8 -75
8 -75
