Beacon Rssi
1 -67
1 -67
1 -70
1 -68
1 -68
1 -68
1 -67
1 -68
1 -67
1 -67
1 -68
1 -67
1 -67
1 -69
1 -67
1 -70
1 -67
1 -69
1 -75
1 -75
1 -76
1 -75
1 -75
1 -73
1 -73
1 -72
1 -72
1 -72
1 -73
1 -71
1 -74
1 -73
1 -74
1 -74
1 -74
1 -72
1 -72
1 -78
1 -72
2 -70
2 -70
2 -78
2 -75
2 -70
2 -72
2 -72
2 -72
2 -72
2 -69
2 -68
2 -67
2 -66
2 -67
2 -69
2 -69
2 -68
2 -68
2 -68
2 -67
2 -66
2 -69
2 -69
2 -69
2 -69
2 -69
2 -67
2 -67
2 -67
2 -67
2 -67
2 -71
2 -71
2 -71
3 -71
3 -72
3 -69
3 -69
3 -68
3 -69
3 -70
3 -72
3 -72
3 -70
3 -72
3 -73
3 -69
3 -78
3 -75
3 -78
3 -68
3 -67
3 -67
3 -68
3 -68
3 -68
3 -70
3 -74
3 -70
3 -70
3 -69
3 -68
3 -68
3 -67
3 -67
3 -67
3 -68
3 -69
3 -69
3 -69
3 -69
4 -72
4 -72
4 -73
4 -70
4 -72
4 -71
4 -70
4 -71
4 -70
4 -70
4 -70
4 -70
4 -72
4 -71
4 -70
4 -71
4 -68
4 -65
4 -69
4 -69
4 -69
4 -69
4 -70
4 -68
4 -67
4 -69
4 -71
4 -70
4 -70
4 -71
4 -71
4 -72
4 -68
4 -76
4 -76
4 -74
5 -75
5 -76
5 -75
5 -75
5 -77
5 -78
5 -75
5 -77
5 -79
5 -78
5 -78
5 -78
5 -78
5 -76
5 -78
5 -73
5 -79
5 -79
5 -78
5 -78
5 -77
5 -73
5 -69
5 -69
5 -70
5 -69
5 -70
5 -70
5 -70
5 -70
5 -72
5 -72
5 -72
5 -71
5 -70
5 -72
5 -75
5 -76
5 -78
5 -77
5 -76
5 -75
5 -75
5 -73
5 -75
5 -76
5 -78
5 -78
5 -73
5 -72
5 -71
5 -71
5 -72
5 -70
5 -70
5 -70
5 -70
5 -72
5 -76
5 -74
5 -78
5 -76
5 -76
5 -76
6 -83
6 -81
6 -82
6 -76
6 -81
6 -80
6 -86
6 -80
6 -77
6 -78
6 -76
6 -78
6 -81
6 -82
6 -83
6 -74
6 -82
6 -82
6 -78
6 -77
6 -83
6 -83
6 -83
6 -83
6 -82
6 -81
6 -78
6 -81
7 -78
7 -79
7 -78
7 -75
7 -76
7 -80
7 -82
7 -80
7 -78
7 -79
7 -80
7 -79
7 -78
7 -62
7 -79
7 -78
7 -79
7 -75
7 -78
7 -78
7 -74
7 -78
7 -76
7 -75
7 -75
7 -76
7 -73
7 -77
7 -80
7 -77
7 -82
7 -83
7 -83
7 -83
7 -80
7 -80
7 -82
7 -81
7 -81
7 -76
7 -76
7 -77
7 -79
7 -74
7 -73
7 -76
7 -76
7 -76
7 -76
7 -78
7 -78
7 -78
7 -78
7 -79
7 -80
7 -78
7 -78
7 -77
7 -81
7 -80
7 -78
7 -76
7 -72
7 -70
7 -76
7 -80
8 -85
8 -88
8 -85
9 -70
9 -83
9 -83
9 -87
10 -82
10 -83
10 -80
10 -82
10 -82
10 -83
10 -80
10 -81
10 -82
10 -72
10 -80
10 -82
10 -81
10 -81
10 -82
10 -82
10 -82
10 -81
10 -81
10 -77
10 -80
10 -83
11 -87
12 -77
12 -77
12 -77
12 -76
12 -75
12 -74
12 -74
12 -75
12 -76
12 -75
12 -75
12 -71
12 -75
12 -75
12 -79
12 -77
12 -75
12 -74
12 -76
12 -76
12 -76
12 -76
12 -73
12 -77
12 -80
12 -76
12 -75
12 -75
12 -76
12 -77
12 -83
12 -84
12 -77
12 -75
12 -78
12 -78
12 -76
12 -78
12 -79
12 -79
12 -70
12 -81
12 -77
12 -65
12 -76
12 -77
13 -84
13 -82
13 -84
13 -84
13 -87
13 -85
14 -79
15 -73
15 -76
15 -77
15 -76
15 -77
15 -78
15 -80
15 -79
15 -78
15 -78
15 -79
15 -79
15 -79
15 -82
15 -76
15 -75
15 -75
15 -75
15 -75
15 -75
15 -75
15 -75
15 -75
15 -75
15 -76
15 -77
15 -77
15 -76
15 -75
15 -75
15 -78
15 -78
15 -78
16 -78
16 -78
16 -78
16 -76
16 -77
16 -77
16 -78
16 -78
16 -71
16 -77
16 -78
16 -78
16 -77
16 -78
16 -78
16 -76
16 -78
16 -77
16 -79
16 -80
16 -79
16 -80
16 -79
16 -78
16 -79
16 -79
16 -78
16 -79
16 -82
16 -60
16 -76
16 -74
17 -84
17 -79
17 -85
17 -71
17 -80
17 -84
17 -84
17 -82
17 -83
17 -83
17 -80
17 -78
17 -79
17 -79
17 -80
17 -78
17 -83
17 -78
17 -76
17 -77
18 -78
18 -76
18 -76
18 -77
18 -76
18 -77
18 -78
18 -77
18 -78
18 -78
18 -76
18 -75
18 -77
18 -76
18 -76
18 -75
18 -75
18 -77
18 -76
18 -76
18 -76
18 -76
18 -76
18 -78
18 -77
18 -78
18 -78
18 -78
18 -77
18 -76
18 -76
18 -76
18 -76
18 -78
18 -77
18 -74
18 -81
18 -81
19 -80
19 -78
19 -76
19 -76
19 -76
19 -78
19 -76
19 -75
19 -75
19 -76
19 -74
19 -74
19 -74
19 -74
19 -75
19 -75
19 -75
19 -74
19 -74
19 -75
19 -76
19 -74
19 -73
19 -73
19 -72
19 -76
19 -76
19 -78
19 -74
19 -77
19 -82
19 -76
19 -76
19 -79
19 -80
19 -81
19 -81
19 -81
19 -84
19 -79
19 -78
19 -76
19 -77
19 -77
19 -78
19 -76
19 -76
19 -76
19 -78
19 -78
19 -82
20 -72
20 -70
20 -74
20 -75
20 -74
20 -75
20 -76
20 -72
20 -75
20 -75
20 -75
20 -75
20 -75
20 -77
20 -74
20 -75
20 -76
20 -75
20 -76
20 -79
20 -75
20 -73
20 -75
20 -74
20 -75
20 -70
20 -73
20 -74
20 -75
20 -76
20 -79
20 -71
20 -70
21 -70
21 -67
21 -67
21 -67
21 -68
21 -67
21 -68
21 -68
21 -67
