Beacon Rssi
1 -74
1 -86
1 -84
1 -84
1 -85
1 -86
1 -85
1 -85
1 -84
1 -83
1 -83
1 -83
1 -82
1 -80
1 -74
1 -81
1 -78
1 -82
1 -83
1 -83
1 -83
1 -64
1 -82
1 -83
1 -75
1 -84
1 -84
1 -84
1 -84
1 -83
1 -83
1 -83
1 -83
1 -84
1 -83
1 -83
1 -83
1 -83
1 -69
1 -84
1 -83
1 -85
1 -84
1 -83
1 -84
1 -84
1 -83
1 -69
1 -83
1 -83
1 -83
1 -82
1 -83
1 -83
1 -83
1 -83
1 -83
1 -83
1 -83
1 -83
1 -78
1 -83
1 -84
1 -84
1 -83
1 -83
1 -83
1 -83
1 -83
1 -83
3 -80
3 -80
3 -79
3 -80
3 -80
3 -80
3 -79
3 -78
3 -78
3 -76
3 -79
3 -77
3 -81
3 -80
3 -81
3 -80
3 -80
3 -80
3 -80
3 -80
3 -79
3 -80
3 -81
3 -81
3 -80
3 -79
3 -79
3 -78
3 -75
3 -80
3 -80
3 -80
3 -80
3 -81
3 -81
3 -81
3 -81
3 -82
3 -83
3 -83
3 -82
3 -81
3 -79
3 -80
3 -81
3 -80
3 -84
3 -84
3 -84
3 -83
3 -82
3 -81
3 -81
3 -81
3 -84
3 -83
3 -83
3 -83
3 -83
3 -83
3 -83
3 -82
3 -82
3 -82
3 -83
3 -76
3 -77
3 -82
3 -83
3 -83
3 -82
3 -81
3 -80
3 -80
3 -81
3 -81
3 -82
3 -81
3 -82
3 -82
3 -82
3 -82
3 -81
3 -82
3 -81
3 -81
3 -81
3 -81
3 -81
3 -81
3 -80
3 -81
3 -80
3 -82
3 -82
3 -81
3 -82
3 -80
3 -81
3 -81
3 -76
3 -80
3 -80
3 -80
3 -80
3 -79
3 -80
3 -81
3 -81
3 -81
3 -81
3 -83
3 -82
3 -81
3 -81
3 -83
3 -84
3 -88
3 -85
3 -84
3 -83
3 -83
3 -82
3 -82
3 -82
3 -73
3 -81
3 -81
3 -80
3 -81
3 -82
3 -82
3 -82
3 -82
3 -82
3 -80
3 -82
3 -82
3 -83
3 -76
3 -76
3 -83
3 -79
3 -78
3 -70
3 -79
3 -79
3 -79
3 -79
3 -79
3 -78
3 -79
3 -78
3 -77
3 -71
3 -78
3 -79
3 -78
3 -78
3 -78
3 -78
3 -78
3 -78
3 -78
3 -78
3 -71
3 -78
3 -78
3 -79
3 -79
3 -80
3 -80
3 -80
3 -79
3 -79
3 -79
3 -79
3 -80
3 -80
3 -80
3 -70
3 -81
3 -82
3 -74
3 -82
3 -70
3 -80
3 -81
3 -82
3 -69
3 -82
3 -81
3 -79
3 -81
3 -80
3 -79
3 -80
3 -80
3 -80
3 -78
3 -80
3 -79
3 -80
3 -80
3 -81
3 -80
3 -81
3 -81
3 -80
3 -80
3 -80
3 -80
3 -80
3 -80
3 -79
3 -80
3 -79
3 -80
3 -80
3 -81
3 -81
3 -81
3 -80
3 -79
3 -79
3 -79
3 -80
3 -79
3 -80
3 -79
3 -79
3 -79
3 -79
3 -79
3 -80
