Timestamp Beacon Rssi
0.006845 2 -72
0.017832 52 -70
0.0282 47 -76
0.036331 28 -72
0.037755 48 -77
0.057869 18 -78
0.119061 46 -70
0.151375 20 -71
0.152729 3 -44
0.228046 25 -72
0.229756 8 -72
0.261621 9 -72
0.287182 44 -69
0.288222 16 -79
0.295671 19 -81
0.310918 32 -74
0.317445 50 -73
0.322652 1 -63
0.323662 58 -83
0.326124 54 -78
0.33827 29 -67
0.341601 49 -73
0.349817 26 -71
0.353599 10 -75
0.361629 4 -60
0.367135 53 -70
0.380454 30 -72
0.387771 6 -64
0.400802 21 -77
0.428801 5 -70
0.440932 43 -82
0.456877 24 -84
0.460084 55 -62
0.481484 11 -75
0.487385 51 -75
0.514849 2 -70
0.518634 52 -71
0.530984 47 -77
0.540364 28 -72
0.546157 48 -76
0.562359 18 -78
0.573656 34 -82
0.582148 12 -82
0.617713 38 -82
0.6227 46 -70
0.658164 3 -59
0.659833 20 -71
0.730832 8 -73
0.737119 25 -70
0.764892 9 -72
0.789019 44 -70
0.811474 32 -75
0.824443 50 -73
0.835771 54 -78
0.845512 22 -74
0.846483 29 -66
0.847349 49 -80
0.856018 10 -75
0.858154 26 -71
0.861639 4 -60
0.86861 53 -71
0.884307 30 -72
0.889454 56 -84
0.896504 27 -73
0.897541 6 -64
0.904443 21 -76
0.935459 5 -75
0.937063 59 -81
0.943503 43 -80
0.962321 55 -62
0.99065 11 -75
0.993163 51 -75
1.021205 52 -72
1.024807 2 -71
1.039254 15 -83
1.041031 47 -76
1.048792 28 -72
1.05523 48 -55
1.062669 18 -78
1.078758 34 -82
1.130123 46 -70
1.166773 3 -58
1.169543 20 -71
1.235236 8 -72
1.247016 25 -71
1.274662 9 -72
1.297631 44 -70
1.301299 16 -81
1.318255 32 -76
1.330779 1 -63
1.338125 54 -78
1.338779 58 -82
1.346832 22 -74
1.354896 49 -81
1.35668 29 -66
1.361333 26 -71
1.368881 4 -60
1.377957 53 -70
1.390419 30 -71
1.400873 6 -64
1.402278 27 -73
1.406162 21 -76
1.443368 5 -80
1.472247 55 -62
1.494384 11 -75
1.497812 51 -76
1.528781 52 -71
1.531347 2 -71
1.546226 47 -76
1.557498 48 -78
1.558135 28 -72
1.563589 18 -78
1.581114 34 -82
1.590805 12 -81
1.632968 46 -70
1.671353 3 -58
1.707365 35 -84
1.744613 8 -71
1.755906 25 -70
1.776621 9 -70
1.798492 44 -70
1.810675 16 -81
1.82052 32 -75
1.830814 1 -64
1.833281 50 -73
1.843033 36 -84
1.843622 54 -79
1.853522 22 -75
1.862322 10 -76
1.8659 29 -67
1.870067 26 -70
1.874628 4 -60
1.882514 53 -70
1.892197 30 -70
1.903411 6 -64
1.908693 27 -74
1.915692 21 -75
1.950376 59 -80
1.959876 43 -79
1.980922 55 -62
2.001575 51 -76
2.003917 11 -74
2.032119 2 -71
2.033489 52 -71
2.048949 47 -76
2.063664 28 -73
2.064387 18 -77
2.118444 60 -83
2.130036 38 -83
2.139476 46 -70
2.178953 20 -71
2.181397 3 -59
2.246086 8 -71
2.25613 25 -70
2.279739 9 -71
2.304328 44 -70
2.31288 19 -83
2.327239 32 -75
2.335029 50 -64
2.345143 36 -78
2.349577 54 -79
2.362452 10 -66
2.363326 22 -75
2.365415 49 -83
2.374174 29 -67
2.375382 26 -70
2.382768 53 -70
2.398491 30 -70
2.403966 6 -64
2.413338 27 -74
2.420828 21 -75
2.453523 59 -80
2.479983 24 -80
2.483128 55 -62
2.502989 51 -77
2.513144 11 -75
2.53457 2 -70
2.537495 52 -71
2.550452 47 -76
2.567545 28 -73
2.571586 48 -79
2.595892 12 -83
2.640856 46 -70
2.683688 3 -59
2.685214 20 -71
2.749635 8 -71
2.763189 25 -70
2.78951 9 -72
2.805738 44 -70
2.81719 19 -81
2.829657 32 -75
2.839185 1 -64
2.841935 50 -72
2.855583 58 -82
2.856935 54 -80
2.861456 33 -84
2.864048 10 -76
2.871237 22 -76
2.882082 29 -67
2.882834 26 -71
2.885146 4 -58
2.890926 53 -70
2.907807 30 -70
2.913706 6 -64
2.916365 27 -74
2.925995 21 -76
2.954718 59 -82
2.976554 43 -80
2.983961 55 -61
3.012093 51 -76
3.016178 14 -82
3.022341 11 -75
3.037534 52 -70
3.042666 2 -70
3.051192 47 -76
3.065586 18 -76
3.072098 28 -73
3.073121 48 -78
3.094438 34 -80
3.12514 60 -83
3.139909 38 -83
3.14245 46 -70
3.190985 3 -58
3.195229 20 -72
3.254038 8 -71
3.270217 25 -70
3.295131 9 -72
3.314564 44 -70
3.33363 32 -75
3.341204 1 -64
3.345545 50 -73
3.355407 36 -83
3.357457 54 -80
3.3645 58 -82
3.369 10 -76
3.371595 33 -83
3.377867 22 -75
3.379381 49 -83
3.389278 26 -71
3.391412 4 -58
3.393957 53 -70
3.410317 30 -71
3.410907 56 -82
3.417221 6 -64
3.419545 27 -74
3.426005 21 -76
3.456828 59 -82
3.462523 5 -78
3.484791 24 -81
3.486755 43 -80
3.487753 55 -62
3.514362 51 -76
3.528119 11 -74
3.544347 52 -70
3.551708 2 -72
3.559621 47 -77
3.566445 18 -76
3.578257 48 -77
3.580678 28 -72
3.603263 34 -81
3.604 12 -81
3.629572 60 -82
3.646814 38 -83
3.652498 46 -70
3.694619 3 -59
3.699354 20 -71
3.757282 8 -70
3.770502 25 -70
3.799043 9 -72
3.823432 16 -70
3.841418 32 -76
3.849339 50 -72
3.850364 1 -64
3.866922 54 -79
3.875142 10 -76
3.883855 22 -75
3.895633 4 -58
3.897066 26 -70
3.897989 29 -67
3.89949 53 -70
3.912217 30 -70
3.918847 56 -82
3.922231 6 -64
3.92773 27 -74
3.929646 21 -76
3.961593 59 -82
3.966464 5 -80
3.987801 43 -80
3.988739 55 -62
3.990995 24 -80
4.014738 51 -76
4.03164 11 -74
4.034862 14 -83
4.045087 52 -70
4.060751 2 -71
4.061917 47 -77
4.065069 15 -82
4.074444 18 -76
4.086904 48 -78
4.090815 28 -72
4.105894 34 -82
4.111915 12 -81
4.132965 60 -83
4.160866 46 -70
4.200214 20 -71
4.257382 8 -70
4.277775 25 -70
4.305915 9 -72
4.33133 44 -70
4.348382 32 -76
4.351484 50 -72
4.355892 1 -64
4.370801 54 -80
4.378488 58 -81
4.400001 26 -70
4.404767 4 -58
4.40902 53 -70
4.417444 30 -55
4.426386 6 -64
4.433164 21 -76
4.469277 5 -80
4.493912 43 -62
4.500952 24 -80
4.522743 51 -77
4.540257 11 -74
4.548117 52 -71
4.569427 2 -70
4.582169 18 -76
4.588317 48 -77
4.594269 28 -73
4.606084 34 -81
4.639258 60 -83
4.651591 38 -82
4.66777 46 -69
4.700647 20 -71
4.703384 3 -60
4.765508 8 -71
4.779341 25 -70
4.809063 9 -72
4.832267 16 -82
4.83744 44 -70
4.840837 19 -82
4.849853 32 -76
4.855979 50 -72
4.860443 1 -64
4.871201 54 -82
4.887427 10 -74
4.892903 22 -76
4.895706 40 -84
4.900129 26 -70
4.908592 4 -58
