Beacon Rssi
1 -76
1 -60
1 -61
1 -61
1 -64
1 -66
1 -69
1 -63
1 -62
1 -61
1 -66
1 -64
1 -64
1 -64
1 -62
1 -62
1 -62
1 -61
1 -71
1 -60
1 -60
1 -61
1 -61
1 -62
1 -62
1 -61
1 -65
1 -66
1 -66
1 -70
1 -71
1 -76
1 -75
1 -72
1 -74
1 -61
1 -61
1 -66
1 -64
1 -68
1 -64
1 -30
1 -69
1 -62
1 -61
1 -61
1 -62
1 -62
2 -66
2 -69
2 -75
2 -77
2 -70
2 -73
2 -72
2 -78
2 -70
2 -82
2 -72
2 -72
2 -69
2 -71
2 -66
2 -69
2 -69
2 -69
2 -69
2 -68
2 -70
2 -67
2 -67
2 -68
2 -67
2 -66
2 -72
2 -72
2 -72
2 -70
2 -70
2 -71
2 -71
2 -71
2 -66
2 -53
2 -74
2 -76
2 -72
2 -79
2 -68
2 -67
2 -68
2 -70
2 -69
3 -68
3 -67
3 -67
3 -70
3 -81
3 -80
3 -69
3 -69
3 -79
3 -80
3 -83
3 -84
3 -77
3 -76
3 -77
3 -79
3 -77
3 -76
3 -72
3 -30
3 -71
3 -71
3 -76
3 -76
3 -80
3 -70
3 -70
3 -70
3 -72
3 -80
3 -78
3 -76
3 -75
4 -72
4 -73
4 -76
4 -75
4 -74
4 -76
4 -70
4 -76
4 -74
4 -72
4 -73
4 -73
4 -73
4 -74
4 -74
4 -74
4 -75
4 -75
4 -75
4 -75
4 -75
4 -76
4 -72
4 -76
4 -76
4 -76
4 -76
4 -76
4 -75
4 -76
4 -72
4 -76
4 -71
4 -76
4 -78
4 -77
4 -78
4 -76
4 -79
4 -77
5 -80
5 -80
5 -79
5 -84
5 -83
5 -79
5 -75
5 -80
5 -77
5 -76
5 -75
5 -76
5 -30
5 -73
5 -74
5 -74
5 -78
5 -79
6 -78
6 -82
6 -75
6 -77
6 -78
6 -78
6 -72
6 -75
6 -77
6 -78
6 -78
6 -77
6 -79
6 -77
6 -76
6 -78
6 -80
6 -82
6 -72
6 -70
6 -74
6 -72
6 -71
6 -73
6 -75
6 -72
6 -73
6 -74
6 -75
6 -72
6 -72
6 -70
6 -72
6 -71
6 -74
6 -78
6 -77
6 -78
6 -75
6 -77
7 -83
7 -81
7 -80
7 -81
7 -84
7 -84
7 -77
7 -79
7 -83
7 -81
7 -82
7 -82
7 -73
7 -79
7 -84
7 -85
7 -84
8 -80
8 -76
8 -82
8 -78
8 -75
8 -77
8 -84
8 -85
8 -77
8 -76
8 -76
8 -77
8 -76
8 -75
8 -75
8 -82
8 -78
8 -80
8 -77
8 -77
8 -79
8 -78
8 -79
8 -78
8 -77
8 -79
8 -76
8 -80
8 -80
8 -79
8 -78
9 -76
9 -74
9 -78
9 -78
9 -67
9 -70
9 -70
9 -76
9 -78
9 -70
9 -72
9 -75
9 -77
9 -78
9 -76
9 -76
9 -76
9 -72
9 -72
9 -70
9 -66
9 -68
9 -70
9 -69
9 -70
9 -71
9 -70
9 -70
9 -68
9 -68
9 -66
9 -68
9 -69
9 -70
9 -66
9 -66
9 -67
9 -66
9 -66
9 -66
9 -66
10 -83
10 -82
10 -83
10 -79
10 -76
10 -78
10 -76
10 -84
10 -79
10 -80
10 -80
10 -79
10 -79
10 -80
10 -83
10 -79
10 -70
10 -78
10 -79
10 -81
10 -84
11 -79
11 -79
11 -77
11 -75
11 -74
11 -78
11 -76
11 -80
11 -76
11 -78
11 -76
11 -80
11 -82
11 -78
11 -78
11 -78
11 -78
11 -73
11 -76
11 -76
11 -76
11 -81
11 -81
11 -82
11 -76
11 -84
11 -83
11 -80
11 -82
11 -84
11 -84
12 -82
12 -77
12 -76
12 -74
12 -70
12 -71
12 -72
12 -70
12 -75
12 -77
12 -75
12 -71
12 -70
12 -72
12 -71
12 -72
12 -72
12 -72
12 -73
12 -73
12 -73
12 -73
12 -76
12 -70
12 -74
12 -75
12 -73
12 -72
12 -71
12 -70
12 -72
12 -72
12 -73
12 -73
12 -75
12 -75
12 -70
12 -75
12 -75
12 -72
12 -74
12 -72
12 -70
13 -73
13 -72
13 -72
13 -68
13 -72
13 -72
13 -60
13 -64
13 -66
13 -69
13 -67
13 -74
13 -67
13 -70
13 -71
13 -71
13 -68
13 -67
13 -57
13 -67
13 -64
13 -65
13 -67
13 -68
13 -68
13 -67
13 -64
13 -73
13 -78
13 -64
13 -79
13 -81
13 -76
13 -74
13 -72
13 -65
13 -67
13 -71
13 -71
13 -69
13 -68
13 -70
13 -70
13 -70
13 -69
13 -69
13 -70
13 -68
14 -52
14 -52
14 -52
14 -54
14 -51
14 -53
14 -58
14 -58
14 -54
14 -59
14 -57
14 -58
14 -53
14 -54
14 -56
14 -58
14 -58
14 -58
14 -58
14 -59
14 -59
14 -59
14 -53
14 -53
14 -53
14 -58
14 -61
14 -60
14 -61
14 -57
14 -61
14 -60
14 -59
14 -60
14 -60
14 -54
14 -55
14 -57
14 -56
14 -54
14 -54
14 -58
14 -63
14 -68
14 -62
14 -61
14 -61
15 -63
15 -75
15 -72
15 -72
15 -82
15 -68
15 -61
15 -62
15 -61
15 -60
15 -62
15 -60
15 -61
15 -60
15 -61
15 -61
15 -61
15 -61
15 -60
15 -61
15 -61
15 -62
15 -60
15 -64
15 -61
15 -61
15 -61
15 -63
15 -61
15 -60
15 -61
15 -61
15 -61
15 -63
15 -67
