Beacon Rssi
1 -72
1 -71
1 -71
1 -70
1 -71
1 -71
1 -71
1 -71
1 -72
1 -73
1 -72
1 -72
1 -73
1 -74
1 -74
1 -74
1 -74
1 -72
1 -72
1 -72
1 -72
1 -71
1 -72
1 -74
1 -80
1 -84
1 -74
1 -72
1 -70
1 -70
1 -70
1 -72
1 -74
1 -74
1 -74
1 -74
1 -60
1 -81
1 -80
1 -80
1 -78
1 -78
1 -78
1 -76
1 -76
1 -76
1 -76
1 -75
1 -75
1 -76
1 -76
1 -76
1 -78
1 -54
1 -75
1 -77
1 -79
1 -78
1 -74
1 -72
1 -72
1 -70
1 -72
1 -76
1 -74
1 -73
1 -74
1 -75
1 -75
1 -75
1 -78
1 -79
1 -76
1 -75
1 -76
1 -73
1 -71
1 -73
1 -76
1 -76
1 -75
1 -76
1 -76
1 -75
1 -76
1 -76
1 -76
1 -75
1 -73
1 -73
1 -75
1 -65
1 -74
1 -70
1 -73
1 -78
1 -78
1 -76
1 -77
1 -76
1 -78
1 -67
1 -80
1 -81
1 -79
1 -77
1 -69
1 -79
1 -77
1 -76
1 -75
1 -75
1 -75
1 -76
1 -77
1 -78
1 -80
1 -79
1 -79
1 -81
1 -82
1 -80
1 -78
1 -80
1 -81
1 -78
1 -78
1 -79
1 -81
1 -85
1 -78
1 -82
1 -81
1 -81
1 -79
1 -80
1 -81
1 -84
1 -85
1 -84
1 -83
1 -82
1 -76
1 -76
1 -78
1 -82
1 -77
1 -82
1 -83
1 -82
1 -84
1 -80
1 -81
1 -70
1 -81
1 -80
1 -81
1 -84
1 -77
1 -75
1 -71
1 -78
1 -78
1 -81
1 -77
1 -78
1 -78
1 -80
1 -81
1 -80
1 -76
1 -74
1 -84
1 -84
1 -86
1 -84
1 -79
1 -78
1 -86
1 -79
1 -77
1 -78
1 -76
1 -76
1 -77
1 -77
1 -77
1 -76
1 -76
1 -76
1 -76
1 -74
1 -76
1 -76
1 -76
1 -76
1 -72
1 -76
1 -77
1 -80
1 -82
1 -82
1 -80
1 -79
1 -78
1 -76
1 -77
1 -79
1 -80
1 -79
1 -74
1 -79
1 -79
1 -80
1 -79
1 -80
1 -75
1 -74
1 -75
1 -76
1 -75
1 -74
1 -74
1 -73
1 -75
1 -75
1 -74
1 -75
1 -76
1 -76
1 -76
1 -70
1 -78
1 -78
1 -78
1 -78
1 -77
1 -82
1 -83
1 -81
1 -80
1 -75
1 -82
1 -80
1 -81
1 -77
1 -82
1 -80
1 -78
1 -78
1 -78
1 -78
1 -78
1 -78
1 -78
1 -78
1 -70
1 -84
1 -78
1 -82
1 -82
1 -83
1 -81
1 -79
1 -79
1 -82
1 -81
1 -83
1 -82
1 -82
1 -80
1 -81
1 -82
1 -84
1 -81
1 -79
1 -78
1 -78
1 -78
1 -78
1 -76
1 -77
1 -74
1 -78
1 -80
1 -81
1 -80
1 -70
1 -79
1 -78
1 -76
1 -74
1 -75
1 -75
1 -75
1 -73
1 -75
1 -74
1 -76
1 -76
1 -76
1 -77
1 -76
1 -76
1 -75
1 -75
1 -75
1 -74
1 -75
1 -75
1 -72
1 -74
1 -75
1 -76
1 -75
1 -75
1 -76
1 -73
1 -79
1 -74
1 -75
1 -80
1 -78
1 -78
1 -79
1 -79
1 -80
1 -77
1 -81
1 -82
1 -84
1 -83
1 -83
2 -72
2 -75
2 -74
2 -75
2 -72
2 -76
2 -75
2 -76
2 -75
2 -79
2 -76
2 -75
2 -73
2 -77
2 -79
2 -78
2 -78
2 -76
2 -78
2 -78
2 -80
2 -76
2 -75
2 -74
2 -75
2 -76
2 -86
2 -83
2 -78
2 -78
2 -78
2 -61
2 -81
2 -82
2 -84
2 -79
