Beacon Rssi
1 -85
1 -83
1 -84
2 -84
2 -82
2 -82
2 -83
2 -79
2 -79
2 -80
2 -80
2 -82
2 -86
2 -83
2 -81
2 -83
2 -80
2 -81
2 -81
2 -83
2 -82
2 -82
2 -81
2 -80
2 -70
2 -81
2 -82
2 -82
2 -84
2 -87
3 -83
3 -86
3 -85
3 -84
3 -85
3 -81
3 -78
3 -77
3 -78
3 -81
3 -81
3 -81
3 -81
3 -79
3 -78
3 -81
3 -83
3 -81
3 -81
3 -80
3 -77
3 -76
3 -78
3 -80
3 -84
3 -80
3 -80
3 -79
3 -80
3 -83
3 -80
3 -83
3 -80
3 -85
3 -82
3 -81
4 -83
4 -82
4 -81
4 -80
4 -81
5 -75
5 -81
5 -76
5 -76
5 -78
5 -74
5 -72
5 -70
5 -73
5 -72
5 -72
5 -70
5 -71
5 -70
5 -70
5 -70
5 -73
5 -75
5 -73
5 -74
5 -71
5 -72
5 -72
5 -70
5 -70
5 -70
5 -70
5 -72
5 -74
5 -72
5 -72
5 -71
5 -71
5 -70
5 -71
5 -73
5 -72
5 -71
5 -72
5 -71
5 -72
5 -73
5 -69
5 -74
5 -72
5 -72
5 -70
5 -70
5 -71
5 -72
5 -70
5 -81
5 -81
5 -83
6 -68
6 -66
6 -61
6 -60
6 -69
6 -66
6 -30
6 -73
6 -75
6 -65
6 -67
6 -69
6 -76
6 -66
6 -67
6 -63
6 -64
6 -64
6 -64
6 -65
6 -64
6 -63
6 -64
6 -62
6 -63
6 -63
6 -64
6 -63
6 -63
6 -66
6 -67
6 -67
6 -66
6 -63
6 -64
6 -63
6 -63
6 -63
6 -63
6 -64
6 -64
6 -63
6 -63
6 -63
6 -63
6 -62
6 -63
6 -62
6 -63
6 -66
6 -67
6 -69
6 -76
6 -70
6 -68
6 -70
6 -69
6 -64
6 -61
6 -63
6 -64
6 -64
7 -68
7 -78
7 -74
7 -78
7 -83
7 -86
7 -81
7 -82
7 -84
7 -75
7 -74
7 -75
9 -83
9 -86
9 -84
9 -84
9 -83
9 -86
11 -76
11 -73
11 -79
11 -75
11 -75
11 -75
11 -78
11 -87
11 -82
11 -84
11 -77
11 -74
11 -79
11 -63
11 -80
11 -84
11 -82
11 -85
11 -88
11 -84
11 -82
11 -81
11 -84
11 -88
11 -83
11 -75
11 -84
11 -74
11 -70
11 -78
11 -78
12 -74
12 -76
12 -77
12 -81
12 -78
12 -81
12 -76
12 -76
12 -76
12 -76
12 -75
12 -75
12 -77
12 -76
12 -75
12 -76
12 -76
12 -74
12 -76
12 -75
12 -76
12 -75
12 -75
12 -76
12 -76
12 -76
12 -77
12 -79
12 -79
12 -77
12 -75
12 -74
12 -74
12 -75
12 -75
12 -75
12 -75
12 -76
12 -75
12 -75
12 -75
12 -75
12 -75
12 -76
12 -75
12 -75
12 -76
12 -71
12 -76
12 -76
12 -73
12 -72
12 -72
12 -73
12 -74
12 -76
12 -82
12 -80
15 -86
20 -87
20 -88
21 -80
21 -81
21 -72
21 -83
21 -83
23 -87
23 -85
23 -85
23 -85
23 -86
23 -84
23 -84
23 -87
23 -86
24 -82
24 -80
24 -85
24 -75
24 -82
24 -81
24 -82
24 -84
24 -83
24 -78
24 -79
24 -82
24 -85
24 -85
24 -81
24 -80
24 -82
24 -83
24 -81
24 -79
24 -80
24 -83
24 -80
24 -81
24 -81
24 -79
24 -78
24 -77
24 -78
29 -84
29 -84
29 -85
29 -84
29 -85
32 -83
32 -87
38 -86
