Beacon Rssi
1 -81
1 -78
1 -80
1 -79
1 -80
1 -83
1 -81
1 -78
1 -78
1 -78
1 -79
1 -77
1 -80
1 -82
1 -83
1 -64
1 -82
1 -80
1 -84
1 -84
1 -83
1 -82
1 -79
1 -78
1 -77
1 -78
1 -78
1 -78
1 -78
1 -78
1 -78
1 -76
1 -71
1 -76
1 -76
1 -76
1 -76
1 -76
1 -77
1 -77
1 -30
1 -80
1 -81
1 -80
1 -80
1 -77
1 -78
1 -78
1 -77
1 -77
1 -76
1 -76
1 -75
1 -76
1 -76
1 -75
1 -76
1 -76
1 -76
1 -76
1 -76
1 -75
1 -76
1 -74
1 -76
1 -75
1 -75
1 -76
1 -76
1 -76
1 -76
1 -74
1 -76
1 -76
1 -76
1 -76
1 -76
1 -76
1 -76
1 -76
1 -76
1 -75
1 -76
1 -76
1 -76
1 -75
1 -76
1 -75
1 -75
1 -75
1 -74
1 -75
1 -75
1 -75
1 -75
1 -74
1 -75
1 -75
1 -75
1 -75
1 -75
1 -75
1 -75
1 -74
1 -75
1 -75
1 -74
1 -75
1 -75
1 -75
1 -75
1 -75
1 -74
1 -75
1 -75
1 -75
1 -75
1 -75
1 -74
1 -75
1 -75
1 -75
1 -73
1 -74
1 -74
1 -75
1 -74
1 -75
1 -74
1 -75
1 -74
1 -74
1 -74
1 -74
1 -74
1 -72
1 -74
1 -74
1 -64
1 -75
1 -75
1 -74
1 -74
1 -72
1 -74
1 -74
1 -75
1 -74
1 -74
1 -73
1 -77
1 -75
1 -75
1 -75
1 -75
1 -73
1 -75
1 -75
1 -74
1 -75
1 -75
1 -75
1 -75
1 -75
1 -75
1 -75
1 -75
1 -67
1 -75
1 -75
1 -75
1 -75
1 -75
1 -73
1 -75
1 -74
1 -74
1 -74
1 -74
1 -74
1 -74
1 -74
1 -75
1 -73
1 -74
1 -74
1 -74
1 -73
1 -74
1 -75
1 -77
1 -80
1 -81
1 -80
1 -78
1 -77
1 -75
1 -73
1 -74
1 -74
1 -74
1 -75
1 -75
1 -75
1 -75
1 -76
1 -76
1 -76
1 -71
1 -74
1 -73
1 -74
1 -74
1 -74
1 -74
1 -74
1 -75
1 -74
1 -74
1 -75
1 -74
1 -74
1 -75
1 -75
1 -75
1 -74
1 -75
1 -74
1 -75
1 -74
1 -75
1 -75
1 -75
1 -75
1 -76
1 -76
1 -76
1 -75
1 -75
1 -75
1 -75
1 -75
1 -75
1 -75
1 -75
1 -75
1 -75
1 -75
1 -75
1 -75
1 -75
1 -75
1 -76
2 -79
2 -80
2 -80
2 -80
2 -78
2 -74
2 -78
2 -79
2 -79
2 -81
2 -81
2 -81
2 -85
2 -86
2 -84
2 -83
2 -81
2 -78
2 -84
2 -83
2 -82
2 -83
2 -84
2 -84
2 -84
2 -85
2 -52
2 -84
2 -84
2 -83
2 -85
2 -85
2 -84
2 -84
2 -84
2 -84
2 -84
2 -78
2 -84
2 -83
2 -78
2 -82
2 -85
2 -84
2 -84
2 -82
2 -82
2 -82
2 -82
2 -81
2 -82
2 -81
2 -78
2 -82
2 -82
2 -84
2 -83
2 -82
2 -82
2 -82
2 -80
2 -81
2 -81
2 -82
2 -30
2 -30
2 -82
2 -82
2 -82
2 -80
2 -81
2 -83
2 -82
2 -83
2 -83
2 -83
2 -82
2 -83
2 -84
2 -83
2 -83
2 -83
2 -84
2 -84
2 -84
2 -84
2 -74
2 -82
2 -83
2 -84
2 -77
2 -84
2 -85
2 -76
2 -80
2 -81
2 -79
2 -78
2 -76
