Timestamp Beacon Rssi
0.078659 8 -79
0.0812 21 -80
0.096892 2 -80
0.101167 55 -74
0.104721 53 -83
0.127586 30 -83
0.136749 3 -71
0.138879 28 -82
0.150458 27 -83
0.180248 8 -78
0.197505 2 -79
0.202307 4 -42
0.204873 29 -84
0.207163 53 -82
0.208157 55 -74
0.235566 5 -79
0.243518 28 -77
0.245844 3 -71
0.25232 27 -59
0.282206 52 -82
0.287695 8 -78
0.288619 21 -80
0.299429 2 -80
0.31186 4 -71
0.314078 55 -74
0.315985 53 -82
0.324819 46 -84
0.348982 28 -82
0.35561 3 -71
0.35693 27 -53
0.385304 25 -83
0.392335 8 -78
0.394999 21 -80
0.402879 2 -79
0.411222 29 -83
0.414334 4 -72
0.4182 55 -75
0.424043 53 -82
0.446858 5 -79
0.455849 28 -48
0.462995 3 -71
0.4663 27 -84
0.493497 8 -78
0.502973 2 -79
0.515922 29 -83
0.522575 4 -72
0.524794 55 -75
0.55223 5 -79
0.558902 28 -83
0.565895 3 -71
0.587825 52 -82
0.597465 8 -79
0.602175 21 -80
0.611855 2 -79
0.619951 29 -83
0.629739 55 -74
0.631122 4 -71
0.636559 53 -82
0.657389 5 -80
0.666597 3 -71
0.681096 20 -84
0.695731 52 -81
0.700264 25 -83
0.701709 8 -79
0.703122 21 -81
0.714176 2 -79
0.724407 29 -83
0.734572 4 -73
0.735081 55 -75
0.744862 43 -85
0.747218 30 -83
0.766781 3 -72
0.816588 2 -79
0.841868 4 -73
0.844115 55 -75
0.844619 53 -82
0.854659 43 -84
0.855795 30 -83
0.867266 28 -82
0.871695 3 -72
0.889069 27 -84
0.911803 25 -84
0.913342 52 -83
0.916208 8 -78
0.920765 21 -80
0.924616 2 -79
0.935639 29 -83
0.945532 4 -72
0.946726 53 -82
0.950187 46 -84
0.95817 43 -83
0.960587 30 -83
0.974991 3 -72
1.014167 52 -83
1.017176 25 -83
1.024724 8 -79
1.027419 21 -81
1.034169 2 -79
1.038081 29 -83
1.052644 4 -73
1.071705 5 -79
1.075358 3 -72
1.103415 27 -84
1.12131 52 -83
1.131531 8 -79
1.135752 21 -82
1.141652 29 -84
1.143692 2 -79
1.157559 4 -73
1.162461 55 -74
1.175246 5 -79
1.178044 3 -72
1.229234 25 -84
1.235743 8 -80
1.238958 21 -81
1.244244 2 -79
1.263043 55 -75
1.264473 46 -84
1.265312 4 -73
1.28138 5 -78
1.282137 30 -83
1.284178 3 -72
1.295834 28 -81
1.317485 27 -83
1.339143 21 -81
1.341421 8 -79
1.347755 2 -79
1.357882 29 -83
1.368885 4 -73
1.376547 43 -84
1.381595 5 -78
1.38482 3 -72
1.391171 30 -83
1.401938 28 -81
1.414397 20 -84
1.42417 27 -83
1.434925 52 -83
1.446306 8 -79
1.44772 21 -81
1.451693 2 -79
1.46823 46 -84
1.470217 55 -75
1.471633 4 -73
1.485227 5 -71
1.498497 30 -82
1.511857 28 -81
1.518701 20 -84
1.542129 52 -82
1.554015 2 -79
1.555687 21 -82
1.568174 29 -84
1.570494 55 -75
1.579604 53 -82
1.580759 4 -73
1.59002 5 -79
1.600207 30 -83
1.614543 28 -81
1.626666 20 -84
1.648356 52 -82
1.657844 8 -79
1.660303 2 -79
1.661273 21 -82
1.679071 55 -74
1.6836 4 -74
1.691162 3 -71
1.698962 5 -78
1.714575 28 -81
1.742117 27 -84
1.74557 25 -83
1.752507 52 -82
1.763198 21 -81
1.763949 8 -78
1.766194 2 -79
1.784993 55 -74
1.789338 4 -73
1.790991 53 -82
1.791843 43 -84
1.800721 3 -72
1.804547 5 -78
1.816438 28 -82
1.835122 20 -84
1.845658 27 -84
1.854147 25 -83
1.86624 8 -78
1.870249 21 -81
1.872299 2 -78
1.883799 46 -83
1.886364 29 -83
1.892166 55 -75
1.895474 4 -75
1.898744 53 -82
1.905024 3 -72
1.906074 5 -78
1.916622 28 -81
1.972711 8 -78
1.97639 2 -79
1.98554 46 -84
1.993724 55 -74
2.002465 4 -75
2.01064 3 -71
2.017211 30 -82
2.022787 28 -82
2.074281 21 -81
2.076649 8 -78
2.082312 2 -79
2.086091 46 -84
2.100104 55 -74
2.103844 53 -83
2.105274 4 -75
2.115811 5 -79
2.118331 3 -71
2.126023 28 -82
2.171678 52 -82
2.177323 8 -79
2.178402 21 -78
2.191403 46 -83
2.202852 55 -74
2.212264 4 -48
2.216079 43 -84
2.220908 5 -79
2.228005 3 -71
2.23347 28 -82
2.25307 20 -84
2.272138 52 -82
2.28726 2 -79
2.30062 46 -83
2.309651 29 -82
2.310361 55 -75
2.313701 4 -74
2.315444 53 -83
2.329531 3 -71
2.338537 28 -83
2.372536 52 -82
2.377929 25 -84
2.386511 8 -79
2.387592 21 -82
2.389672 2 -80
2.410539 46 -83
2.413719 55 -75
2.422705 4 -74
2.423716 53 -83
2.428905 5 -80
2.442302 30 -84
2.447387 28 -83
2.466295 27 -84
2.480594 52 -82
2.481654 25 -83
2.490651 2 -79
2.491487 8 -78
2.495039 21 -81
2.511364 26 -80
2.522601 55 -75
2.524054 53 -83
2.525484 4 -73
2.537176 5 -80
2.539358 3 -71
2.548163 30 -85
2.55514 28 -83
2.582091 52 -82
2.589132 25 -82
2.593076 8 -79
2.597672 2 -79
2.616703 29 -82
2.621406 46 -83
2.625917 53 -83
2.628904 4 -72
2.631148 55 -75
2.63852 5 -80
2.648117 3 -71
2.658955 28 -82
2.685083 52 -81
2.692522 25 -83
2.697734 2 -80
2.699303 8 -78
2.709996 21 -81
2.733579 53 -83
2.734429 4 -74
2.739297 55 -75
2.747157 5 -80
2.755106 3 -71
2.757748 30 -85
2.794423 52 -80
2.801404 25 -79
2.804004 8 -79
2.806189 2 -80
2.810578 21 -82
2.827542 46 -83
2.837239 4 -74
2.837914 53 -83
2.84293 55 -75
2.855916 5 -80
2.863437 3 -71
2.907503 2 -80
2.909951 25 -83
2.913161 8 -78
2.945755 4 -73
2.949676 55 -75
2.956985 5 -81
2.968005 30 -84
2.969694 3 -72
3.000651 52 -82
3.011075 2 -79
3.019815 8 -79
3.041735 46 -83
3.0475 53 -83
3.049083 4 -73
3.057551 55 -75
3.058817 5 -81
3.062203 43 -85
3.075164 28 -83
3.07949 3 -72
3.103919 52 -82
3.113683 20 -85
3.124852 8 -78
3.125781 21 -81
3.152472 4 -72
3.166525 55 -75
3.168156 5 -81
3.175958 28 -83
3.186448 3 -71
3.206402 27 -85
3.213868 52 -82
3.225696 2 -79
3.23111 8 -78
3.254647 46 -82
3.261053 53 -64
3.261995 4 -72
3.272429 5 -77
3.27898 28 -83
3.293711 3 -71
3.329452 2 -78
3.335184 21 -82
3.339503 8 -78
3.352077 29 -80
3.376397 5 -80
3.377056 55 -75
3.387848 30 -84
3.398107 3 -71
3.413942 27 -85
3.428207 52 -60
3.436198 2 -79
3.448477 8 -78
3.452993 29 -80
3.471429 4 -73
3.480354 55 -75
3.487802 28 -83
3.498382 3 -71
3.517117 27 -85
3.546392 2 -79
3.551587 25 -83
3.560907 46 -82
3.574879 4 -74
3.580447 55 -75
3.583784 5 -80
3.601403 3 -71
3.640699 52 -83
3.646943 2 -79
3.652431 21 -82
3.655861 25 -83
3.66219 46 -83
3.665934 29 -77
3.679825 4 -73
3.687081 5 -80
3.701292 28 -82
3.708087 3 -70
3.73853 20 -84
3.756558 2 -78
3.759574 21 -82
3.764114 46 -82
3.776005 29 -80
3.783122 4 -75
3.784804 53 -83
