Beacon Rssi
1 -80
1 -82
1 -84
1 -82
1 -82
1 -82
1 -82
1 -82
1 -83
1 -83
1 -83
1 -83
1 -83
1 -82
1 -84
1 -84
1 -82
1 -84
1 -84
1 -83
1 -85
1 -85
2 -82
2 -84
2 -83
2 -82
2 -83
2 -82
2 -83
2 -82
2 -82
2 -83
2 -83
2 -86
2 -84
2 -80
2 -81
2 -82
2 -82
2 -82
3 -80
3 -80
3 -80
3 -79
3 -81
3 -82
3 -88
3 -86
3 -84
3 -80
3 -78
3 -78
3 -78
3 -77
3 -78
3 -79
3 -78
3 -83
3 -82
3 -81
3 -84
3 -79
3 -81
3 -81
3 -79
3 -83
3 -80
3 -78
3 -78
3 -79
3 -81
4 -86
5 -83
6 -83
6 -83
6 -84
6 -83
6 -82
6 -88
8 -84
8 -83
8 -84
8 -85
8 -85
8 -86
9 -85
9 -86
9 -83
9 -83
9 -87
9 -86
9 -87
9 -84
9 -83
10 -86
13 -84
13 -84
13 -85
14 -83
14 -84
14 -87
14 -85
14 -84
14 -85
14 -84
15 -81
15 -83
15 -82
15 -83
15 -83
15 -83
15 -82
15 -82
15 -82
15 -83
15 -81
15 -80
15 -81
15 -85
15 -84
15 -82
15 -82
15 -81
15 -82
15 -81
15 -83
15 -83
15 -83
15 -85
15 -83
16 -76
16 -75
16 -78
16 -78
16 -77
16 -77
16 -78
16 -78
16 -78
16 -76
16 -76
16 -77
16 -78
16 -79
16 -79
16 -81
16 -79
16 -77
16 -79
16 -80
16 -80
16 -80
16 -80
16 -79
16 -79
16 -81
16 -82
16 -78
16 -81
16 -79
16 -76
16 -73
16 -74
16 -70
16 -75
16 -75
16 -76
16 -75
16 -76
16 -76
16 -76
16 -76
16 -76
16 -76
16 -75
16 -77
16 -77
16 -77
16 -75
16 -76
16 -75
16 -73
16 -76
16 -75
16 -75
16 -75
16 -74
16 -75
16 -75
16 -75
16 -74
16 -74
16 -74
16 -75
16 -75
16 -74
16 -74
16 -74
16 -74
16 -74
16 -74
16 -75
16 -76
16 -76
16 -76
16 -77
16 -78
16 -79
16 -81
16 -82
16 -78
16 -76
16 -76
16 -76
16 -76
16 -76
16 -77
17 -84
17 -83
17 -83
17 -84
17 -84
17 -84
17 -84
17 -83
17 -82
17 -78
17 -84
17 -84
17 -85
17 -86
17 -85
17 -81
17 -78
17 -80
17 -86
17 -83
17 -83
17 -83
17 -82
17 -84
17 -78
17 -82
17 -79
17 -79
17 -78
17 -78
17 -78
18 -83
18 -83
18 -80
18 -81
18 -85
18 -84
18 -80
18 -82
19 -82
19 -83
19 -82
19 -84
19 -82
19 -78
19 -77
19 -79
19 -77
19 -76
19 -78
19 -78
19 -54
19 -79
19 -81
19 -80
19 -78
19 -78
19 -78
19 -80
19 -80
19 -77
19 -81
19 -81
19 -81
19 -81
19 -80
19 -80
19 -79
19 -78
19 -77
19 -76
19 -84
19 -81
19 -76
19 -78
19 -80
19 -80
19 -80
19 -81
19 -79
19 -79
19 -80
19 -76
19 -76
19 -78
19 -80
19 -81
19 -82
19 -83
19 -75
19 -79
19 -82
20 -77
20 -82
20 -80
20 -78
20 -74
20 -73
20 -75
20 -72
20 -74
20 -73
20 -75
20 -78
20 -81
20 -80
20 -80
20 -76
20 -81
20 -78
20 -76
20 -78
20 -78
20 -75
20 -73
20 -77
20 -80
20 -72
20 -73
20 -73
20 -73
20 -74
20 -74
20 -74
20 -74
20 -73
20 -73
20 -73
20 -72
20 -73
20 -72
20 -70
20 -72
20 -78
20 -70
20 -70
20 -70
20 -70
20 -72
20 -72
20 -72
20 -72
20 -72
20 -72
20 -72
20 -71
20 -71
20 -70
20 -71
20 -70
20 -70
20 -70
20 -72
20 -72
20 -72
20 -72
20 -73
20 -75
20 -76
20 -77
20 -76
20 -77
20 -78
20 -77
20 -74
20 -76
20 -79
20 -78
20 -78
20 -77
21 -74
21 -72
21 -72
21 -72
21 -72
21 -72
21 -72
21 -76
21 -75
21 -72
21 -73
21 -71
21 -70
21 -71
21 -78
21 -82
21 -84
21 -82
21 -81
21 -78
21 -77
21 -80
21 -78
21 -80
21 -82
21 -80
21 -78
21 -74
21 -76
21 -75
21 -72
21 -75
21 -76
21 -76
21 -75
21 -76
21 -76
21 -75
21 -74
21 -75
21 -76
21 -78
21 -75
21 -75
21 -79
21 -75
21 -78
21 -77
21 -77
21 -78
21 -76
21 -76
21 -77
21 -76
21 -76
21 -76
21 -78
21 -77
21 -77
21 -77
21 -77
21 -77
21 -77
21 -76
21 -76
21 -76
21 -78
21 -76
21 -76
21 -77
21 -79
21 -75
21 -74
21 -79
21 -75
21 -75
21 -74
21 -75
21 -74
22 -77
22 -82
22 -82
22 -80
22 -79
22 -80
22 -84
22 -79
22 -77
22 -76
22 -73
22 -78
22 -76
22 -76
22 -76
22 -75
22 -78
22 -81
22 -80
22 -83
22 -80
22 -80
22 -84
22 -72
22 -73
22 -76
22 -77
22 -73
22 -76
22 -72
22 -72
22 -76
22 -77
22 -76
22 -77
22 -78
22 -78
22 -77
22 -75
22 -75
22 -76
22 -77
22 -75
22 -76
22 -76
22 -78
22 -77
22 -77
22 -80
22 -79
22 -76
22 -76
22 -75
22 -75
22 -75
22 -75
22 -75
22 -76
22 -76
22 -76
22 -76
22 -76
22 -76
22 -77
22 -77
22 -73
22 -77
22 -76
22 -76
22 -75
22 -75
22 -74
22 -75
22 -76
22 -78
22 -77
22 -78
22 -78
22 -80
22 -79
22 -79
22 -85
23 -76
23 -80
23 -76
23 -73
23 -74
23 -73
23 -72
23 -75
23 -72
23 -74
23 -75
23 -75
23 -75
23 -78
