Beacon Rssi
1 -84
1 -61
1 -85
3 -85
3 -84
5 -82
5 -89
5 -83
5 -80
5 -84
5 -84
5 -79
5 -83
5 -83
5 -80
5 -82
5 -81
5 -81
5 -81
5 -82
5 -80
5 -82
5 -64
5 -82
5 -82
5 -81
5 -81
5 -81
5 -80
5 -71
5 -79
5 -80
5 -80
5 -80
5 -81
5 -51
5 -80
5 -80
5 -79
5 -80
5 -80
5 -79
5 -79
5 -79
5 -79
5 -77
5 -80
5 -79
5 -79
5 -80
5 -80
5 -80
5 -79
5 -80
5 -79
5 -79
5 -78
5 -79
5 -79
5 -79
5 -80
5 -80
5 -79
5 -68
5 -79
5 -79
5 -79
5 -80
5 -79
5 -78
5 -79
5 -78
5 -78
5 -80
6 -79
6 -80
6 -81
6 -82
6 -81
6 -79
6 -80
6 -78
6 -81
6 -80
6 -80
6 -82
6 -82
6 -81
6 -80
6 -80
6 -79
6 -79
6 -80
6 -79
6 -80
6 -80
6 -80
6 -80
6 -82
6 -85
6 -84
6 -84
6 -83
6 -84
6 -84
6 -79
6 -80
6 -80
8 -84
8 -81
8 -84
8 -86
8 -85
8 -84
8 -83
8 -84
8 -84
8 -82
9 -81
9 -83
9 -83
9 -81
9 -78
9 -80
9 -74
9 -79
9 -79
9 -79
9 -79
9 -78
9 -79
9 -78
9 -79
9 -78
9 -79
9 -79
9 -79
9 -78
9 -78
9 -78
9 -79
9 -78
9 -78
9 -79
9 -80
9 -81
9 -82
9 -80
9 -79
9 -78
9 -78
9 -79
9 -79
9 -79
9 -80
9 -81
9 -80
9 -80
9 -80
9 -80
9 -80
9 -82
9 -81
9 -80
9 -80
9 -80
9 -80
9 -81
9 -81
9 -81
9 -80
9 -82
9 -81
9 -80
9 -82
9 -80
10 -82
10 -83
10 -83
10 -84
10 -83
10 -82
10 -82
10 -81
10 -81
10 -81
10 -81
10 -82
10 -82
10 -84
10 -84
10 -83
10 -84
10 -84
10 -83
14 -86
14 -86
15 -88
16 -78
16 -79
16 -80
16 -78
16 -77
16 -78
16 -78
16 -78
16 -79
16 -81
16 -80
16 -83
16 -83
16 -82
16 -80
16 -81
16 -81
16 -81
16 -80
16 -82
16 -80
16 -81
16 -81
16 -80
16 -79
16 -70
16 -80
16 -80
16 -80
16 -79
16 -79
16 -80
16 -80
16 -80
16 -79
16 -79
16 -79
16 -80
16 -79
16 -79
16 -79
16 -79
16 -80
16 -79
16 -79
16 -79
16 -79
16 -79
16 -78
16 -78
16 -78
16 -78
16 -79
16 -79
16 -79
16 -78
16 -79
16 -79
16 -79
16 -78
16 -78
16 -79
16 -78
16 -78
16 -77
16 -79
16 -79
17 -84
17 -85
17 -84
17 -52
17 -84
17 -84
17 -84
17 -83
17 -81
17 -81
17 -83
17 -83
17 -84
17 -83
17 -82
17 -83
17 -82
17 -82
17 -82
17 -82
17 -82
17 -74
17 -82
17 -81
17 -81
17 -81
17 -72
17 -80
17 -82
17 -81
17 -81
18 -83
18 -84
18 -82
18 -74
18 -80
18 -79
18 -78
18 -84
18 -80
18 -77
18 -81
18 -81
18 -81
18 -81
18 -83
18 -83
18 -85
18 -83
18 -83
18 -84
18 -84
18 -83
19 -84
19 -78
19 -77
19 -78
19 -78
19 -78
19 -78
19 -78
19 -82
19 -79
19 -79
19 -78
19 -77
19 -77
19 -78
19 -78
19 -77
19 -76
19 -76
19 -79
19 -80
19 -80
19 -81
19 -82
19 -80
19 -78
19 -79
19 -81
19 -82
19 -81
19 -81
19 -80
19 -80
19 -81
19 -82
19 -82
19 -82
19 -83
19 -84
19 -83
19 -83
19 -83
19 -84
19 -84
19 -82
20 -71
20 -71
20 -71
20 -71
20 -69
20 -70
20 -72
20 -75
20 -73
20 -74
20 -76
20 -79
20 -78
20 -48
20 -76
20 -78
20 -78
20 -79
20 -83
20 -79
20 -77
20 -86
20 -78
20 -77
20 -75
20 -80
20 -79
20 -79
20 -82
20 -85
20 -83
20 -80
20 -78
20 -80
20 -76
20 -78
20 -72
20 -72
20 -72
20 -72
20 -72
20 -75
21 -76
21 -76
21 -77
21 -78
21 -79
21 -78
21 -78
21 -78
21 -78
21 -74
21 -75
21 -80
21 -80
21 -77
21 -78
21 -77
21 -76
21 -76
21 -76
21 -76
21 -76
21 -76
21 -76
21 -64
21 -75
21 -75
21 -75
21 -75
21 -75
21 -75
21 -75
21 -76
21 -78
21 -79
21 -48
21 -76
21 -76
21 -76
21 -76
21 -76
21 -76
21 -76
21 -76
21 -76
21 -76
21 -76
21 -76
21 -76
21 -75
21 -75
21 -75
21 -75
21 -75
21 -75
21 -75
21 -74
21 -75
21 -75
21 -75
21 -75
21 -75
21 -75
21 -75
21 -76
21 -75
21 -75
21 -75
21 -75
21 -75
21 -75
21 -75
21 -74
21 -75
21 -75
21 -75
21 -75
21 -76
21 -75
21 -75
21 -76
21 -76
21 -76
21 -75
21 -75
21 -73
21 -74
23 -76
23 -76
23 -74
23 -76
23 -78
23 -79
23 -80
23 -78
23 -79
23 -76
23 -81
23 -80
23 -78
23 -79
23 -78
23 -79
23 -79
23 -77
23 -78
23 -78
23 -78
23 -77
23 -76
23 -77
23 -76
23 -76
23 -76
23 -76
23 -76
23 -76
23 -76
23 -76
23 -76
23 -75
23 -76
23 -76
23 -76
23 -76
23 -76
23 -48
23 -76
23 -76
23 -76
23 -76
23 -76
23 -76
23 -76
23 -76
23 -76
23 -76
23 -76
23 -76
23 -76
23 -75
23 -75
23 -76
23 -75
23 -75
23 -76
23 -75
23 -76
23 -76
23 -75
23 -75
23 -75
23 -75
23 -75
23 -75
23 -76
23 -75
23 -75
23 -75
23 -75
23 -75
23 -75
23 -75
23 -76
23 -76
23 -75
23 -76
23 -75
23 -76
23 -76
23 -76
23 -76
23 -75
26 -76
26 -76
26 -77
26 -78
26 -76
26 -76
26 -76
26 -76
26 -76
26 -81
26 -78
26 -75
26 -76
26 -76
26 -76
26 -76
26 -76
26 -76
26 -76
26 -76
26 -76
26 -77
26 -77
26 -76
26 -76
26 -76
26 -76
26 -76
26 -76
26 -76
26 -76
26 -65
26 -76
26 -76
26 -76
26 -76
26 -75
26 -75
26 -76
26 -76
26 -76
26 -76
26 -76
26 -76
26 -76
26 -76
26 -76
26 -76
26 -76
26 -76
26 -76
26 -76
26 -76
26 -76
26 -76
26 -76
26 -76
26 -76
26 -76
26 -76
26 -77
26 -76
26 -76
26 -76
26 -76
26 -76
26 -76
26 -76
26 -76
26 -76
26 -76
26 -76
26 -76
26 -76
26 -76
26 -76
26 -76
26 -76
26 -76
26 -76
26 -76
26 -77
26 -75
26 -76
26 -76
26 -76
27 -81
27 -79
27 -83
27 -83
27 -83
27 -83
27 -80
27 -76
27 -84
27 -81
27 -82
27 -81
27 -81
27 -78
27 -78
27 -77
27 -76
27 -76
27 -75
27 -76
27 -76
27 -77
27 -76
27 -78
27 -79
27 -82
27 -80
27 -80
27 -78
27 -78
27 -78
27 -78
27 -78
27 -78
27 -78
27 -78
27 -78
27 -78
27 -79
27 -78
27 -80
27 -80
27 -79
27 -79
27 -79
27 -78
27 -78
27 -78
27 -78
27 -78
27 -78
27 -77
27 -77
27 -78
27 -78
27 -79
27 -79
27 -78
27 -79
27 -77
27 -78
27 -79
27 -78
27 -78
27 -78
27 -78
27 -71
27 -77
27 -78
27 -78
27 -78
27 -78
27 -76
27 -78
27 -78
27 -78
27 -78
28 -86
28 -84
28 -83
28 -83
28 -84
28 -84
29 -76
29 -77
29 -78
29 -80
29 -79
29 -80
29 -77
29 -80
29 -85
29 -84
29 -83
29 -83
29 -83
29 -83
29 -83
29 -82
29 -82
29 -83
29 -82
29 -83
29 -83
29 -80
29 -78
29 -75
29 -78
29 -78
29 -76
29 -77
30 -80
30 -79
30 -82
30 -83
30 -81
30 -82
30 -82
30 -83
30 -76
30 -76
30 -75
30 -74
30 -76
30 -78
30 -77
30 -78
30 -77
30 -76
30 -76
30 -76
30 -76
30 -76
30 -76
30 -76
30 -78
30 -84
30 -82
30 -81
30 -83
30 -81
30 -81
30 -82
30 -82
30 -84
