Beacon Rssi
3 -84
3 -82
3 -80
3 -78
3 -79
3 -78
3 -79
3 -82
3 -80
3 -79
3 -81
3 -82
3 -81
3 -81
3 -80
3 -81
3 -81
3 -81
3 -81
3 -80
3 -79
3 -79
3 -80
3 -81
3 -81
3 -82
3 -82
3 -80
3 -80
3 -80
3 -81
3 -81
3 -80
4 -84
4 -84
4 -85
4 -84
4 -84
4 -85
4 -86
5 -79
5 -80
5 -80
5 -80
5 -79
5 -79
5 -79
5 -78
5 -78
5 -78
5 -79
5 -79
5 -79
5 -80
5 -79
5 -80
5 -80
5 -80
5 -79
5 -80
5 -79
5 -79
5 -80
5 -80
5 -79
5 -79
5 -80
5 -79
5 -80
5 -80
5 -81
5 -79
5 -81
5 -80
5 -80
5 -80
5 -79
5 -81
5 -80
5 -80
5 -78
6 -82
6 -85
6 -80
6 -81
6 -81
6 -81
6 -81
6 -80
6 -81
6 -81
6 -80
6 -80
6 -78
6 -79
6 -79
6 -78
6 -79
6 -78
6 -78
6 -78
6 -79
6 -79
6 -80
6 -80
6 -79
6 -79
6 -79
6 -78
6 -78
6 -79
6 -80
6 -80
6 -79
6 -78
6 -78
6 -78
6 -78
6 -81
7 -66
7 -83
7 -83
7 -83
7 -82
7 -84
7 -84
8 -76
8 -77
8 -80
8 -79
8 -82
8 -76
8 -79
8 -81
8 -80
8 -78
8 -74
8 -74
8 -75
8 -74
8 -76
8 -81
8 -77
8 -76
8 -78
8 -78
8 -78
8 -79
8 -77
8 -76
8 -77
8 -82
8 -82
8 -81
8 -79
8 -78
8 -78
8 -76
8 -82
8 -78
8 -80
8 -75
8 -76
8 -76
9 -66
9 -68
9 -69
9 -69
9 -70
9 -67
9 -69
9 -69
9 -69
9 -69
9 -69
9 -68
9 -69
9 -69
9 -69
9 -70
9 -70
9 -59
9 -70
9 -70
9 -70
9 -70
9 -70
9 -70
9 -70
9 -70
9 -70
9 -70
9 -70
9 -70
9 -70
9 -70
9 -70
9 -70
9 -69
9 -70
9 -70
9 -70
9 -70
9 -72
9 -67
9 -67
9 -67
10 -72
10 -73
10 -76
10 -76
10 -75
10 -80
10 -85
10 -84
10 -79
10 -76
10 -77
10 -76
10 -76
10 -75
10 -79
10 -75
10 -74
10 -76
10 -83
10 -76
10 -75
10 -82
10 -77
10 -82
10 -72
10 -70
10 -77
10 -73
10 -75
10 -76
10 -68
10 -76
10 -75
10 -74
11 -71
11 -72
11 -72
11 -72
11 -72
11 -72
11 -72
11 -76
11 -76
11 -75
11 -75
11 -74
11 -76
11 -76
11 -76
11 -77
11 -77
11 -77
11 -76
11 -76
11 -78
11 -76
11 -78
11 -78
11 -77
11 -78
11 -75
11 -76
11 -76
11 -77
11 -78
11 -78
11 -78
11 -78
11 -78
11 -78
11 -78
11 -75
11 -75
11 -75
11 -74
12 -76
12 -77
12 -77
12 -78
12 -76
12 -76
12 -77
12 -76
12 -76
12 -77
12 -76
12 -76
12 -77
12 -76
12 -76
12 -77
12 -77
12 -76
12 -76
12 -77
12 -80
12 -78
12 -66
12 -76
12 -76
12 -77
12 -76
12 -78
12 -79
12 -77
12 -77
12 -77
12 -77
12 -76
12 -81
13 -85
13 -86
13 -85
13 -54
14 -83
14 -85
14 -84
14 -84
14 -84
14 -85
14 -84
15 -86
15 -83
15 -80
16 -87
17 -87
27 -85
27 -85
27 -85
27 -85
27 -85
27 -87
29 -84
29 -83
30 -83
30 -82
30 -81
30 -81
30 -83
30 -81
30 -83
30 -82
30 -82
30 -82
30 -81
30 -65
30 -83
30 -82
30 -79
30 -83
30 -82
30 -83
30 -82
30 -80
30 -80
30 -82
30 -83
31 -87
31 -87
31 -85
31 -83
31 -84
31 -84
31 -84
31 -84
32 -76
32 -77
32 -77
32 -76
32 -76
32 -76
32 -74
32 -76
32 -76
32 -76
32 -79
32 -78
32 -78
32 -78
32 -77
32 -77
32 -77
32 -78
32 -77
32 -78
32 -78
32 -78
32 -77
32 -78
32 -78
32 -78
32 -79
32 -78
32 -79
32 -80
32 -79
32 -79
32 -80
32 -79
32 -78
32 -78
32 -78
32 -78
32 -80
32 -80
32 -79
33 -78
33 -81
33 -83
33 -83
33 -83
33 -81
33 -84
33 -83
33 -81
33 -83
33 -83
33 -82
33 -82
33 -84
33 -81
33 -82
33 -81
33 -81
33 -82
33 -81
33 -81
33 -80
33 -78
33 -79
33 -81
33 -81
33 -80
33 -82
33 -82
33 -83
33 -81
33 -81
33 -80
33 -78
34 -79
34 -80
34 -81
34 -80
34 -81
34 -81
34 -82
34 -79
34 -79
34 -79
34 -80
34 -81
34 -80
34 -80
34 -80
34 -82
34 -81
34 -81
34 -82
34 -82
34 -81
34 -81
34 -82
34 -86
34 -84
34 -83
34 -83
34 -85
34 -83
34 -85
34 -83
34 -81
35 -81
35 -80
35 -80
35 -79
35 -81
35 -80
35 -81
35 -82
35 -79
35 -78
35 -81
35 -80
35 -82
35 -82
35 -82
35 -78
35 -77
35 -81
35 -83
35 -80
35 -80
35 -81
36 -80
36 -82
36 -83
36 -83
36 -82
41 -85
42 -84
42 -84
42 -84
42 -84
42 -84
42 -85
42 -85
42 -84
42 -84
42 -84
42 -84
51 -68
52 -85
52 -87
52 -85
53 -88
54 -84
54 -84
54 -83
54 -82
54 -82
54 -84
54 -83
54 -84
54 -86
54 -84
55 -82
55 -80
55 -85
55 -81
55 -82
55 -81
55 -80
55 -80
55 -79
55 -81
55 -79
55 -78
55 -77
55 -77
55 -77
55 -77
55 -77
55 -77
55 -77
55 -77
55 -77
55 -78
55 -77
55 -78
55 -77
55 -76
55 -76
55 -76
55 -76
55 -76
55 -77
55 -77
55 -77
55 -77
55 -76
55 -76
55 -83
55 -83
56 -83
56 -81
56 -82
56 -84
56 -84
56 -84
56 -84
56 -64
58 -82
58 -84
58 -84
58 -84
58 -85
58 -86
58 -85
59 -82
59 -83
59 -82
59 -82
59 -83
59 -82
59 -83
59 -83
59 -83
59 -83
59 -84
59 -55
59 -83
59 -85
59 -86
59 -82
59 -81
60 -83
60 -85
60 -80
60 -81
60 -80
60 -81
60 -79
60 -83
60 -83
60 -85
60 -83
60 -83
60 -83
