Beacon Rssi
1 -81
1 -82
1 -73
1 -81
1 -81
1 -82
1 -82
1 -83
1 -83
1 -82
1 -81
1 -78
1 -81
1 -79
1 -80
1 -81
1 -82
1 -83
1 -82
1 -84
1 -84
1 -84
2 -84
2 -83
2 -84
2 -84
2 -85
2 -84
2 -84
3 -83
3 -82
3 -83
3 -82
3 -82
3 -81
3 -80
3 -82
3 -81
3 -82
3 -81
3 -84
3 -82
3 -82
3 -84
3 -83
3 -82
3 -75
3 -82
4 -86
4 -83
5 -81
5 -80
5 -80
5 -80
5 -79
5 -79
5 -81
5 -77
5 -79
5 -77
5 -77
5 -78
5 -78
5 -79
5 -79
5 -80
5 -78
5 -78
5 -78
5 -78
5 -80
5 -83
5 -84
5 -79
5 -83
5 -55
5 -79
5 -78
5 -78
5 -78
5 -75
5 -75
5 -74
5 -76
5 -77
5 -77
5 -76
5 -76
5 -61
5 -78
5 -78
5 -78
5 -78
5 -78
5 -78
5 -78
5 -78
5 -77
5 -77
5 -76
5 -75
5 -76
5 -76
5 -77
5 -80
5 -80
6 -76
6 -76
6 -76
6 -77
6 -76
6 -77
6 -77
6 -78
6 -79
6 -80
6 -78
6 -75
6 -76
6 -74
6 -73
6 -73
6 -75
6 -74
6 -75
6 -77
6 -74
6 -76
6 -76
6 -76
6 -75
6 -76
6 -76
6 -76
6 -76
6 -78
6 -80
6 -80
6 -76
6 -76
7 -81
7 -82
7 -82
7 -79
7 -84
7 -82
7 -85
7 -83
7 -77
7 -77
7 -77
7 -80
7 -81
7 -84
7 -85
8 -71
8 -71
8 -74
8 -74
8 -72
8 -71
8 -72
8 -72
8 -72
8 -73
8 -73
8 -75
8 -70
8 -70
8 -74
8 -76
8 -76
8 -77
8 -76
8 -71
8 -72
8 -69
8 -73
8 -70
8 -70
8 -70
8 -70
8 -69
8 -69
8 -69
8 -68
8 -67
8 -71
9 -85
9 -82
9 -83
9 -79
9 -81
9 -79
9 -83
9 -81
9 -77
9 -73
9 -80
9 -80
9 -78
9 -78
9 -75
9 -72
9 -72
9 -73
9 -76
9 -77
9 -78
9 -78
9 -77
9 -76
9 -77
9 -79
9 -62
10 -75
10 -72
10 -72
10 -80
10 -78
10 -74
10 -74
10 -74
10 -64
10 -64
10 -78
10 -78
10 -76
10 -75
10 -72
10 -73
10 -73
10 -71
10 -71
10 -71
10 -69
10 -70
10 -76
10 -73
10 -76
10 -75
10 -73
10 -66
10 -73
10 -74
10 -73
10 -75
10 -79
10 -71
10 -71
11 -78
11 -79
11 -79
11 -77
11 -81
11 -80
11 -82
11 -81
11 -81
11 -84
11 -81
11 -79
11 -84
11 -83
11 -81
11 -79
11 -78
12 -83
12 -81
12 -78
12 -77
12 -78
12 -78
12 -79
12 -78
12 -77
12 -78
12 -79
12 -82
12 -84
12 -82
12 -81
12 -80
12 -76
12 -77
12 -78
12 -76
12 -77
12 -77
12 -81
12 -82
12 -82
12 -85
12 -84
12 -76
13 -68
13 -69
13 -67
13 -73
13 -79
13 -85
13 -85
13 -82
13 -81
13 -76
13 -81
13 -84
13 -76
13 -72
13 -78
13 -80
13 -63
13 -70
13 -72
13 -74
13 -76
13 -76
13 -73
13 -75
13 -82
13 -79
13 -81
