Beacon Rssi
1 -79
1 -82
1 -78
1 -82
1 -73
1 -84
1 -80
1 -80
1 -79
1 -81
1 -83
1 -77
1 -80
1 -83
1 -78
1 -79
1 -83
1 -80
2 -82
2 -80
2 -79
2 -76
2 -74
2 -82
2 -82
2 -79
2 -77
2 -75
2 -72
2 -72
2 -72
2 -80
2 -72
2 -78
2 -82
2 -82
2 -82
2 -80
2 -83
2 -69
2 -76
2 -83
2 -79
2 -80
2 -80
2 -79
2 -77
2 -76
3 -81
3 -78
3 -80
3 -82
3 -80
3 -79
3 -78
3 -73
3 -78
3 -81
3 -81
3 -81
3 -79
3 -80
3 -79
3 -79
3 -79
3 -80
3 -79
3 -78
3 -83
3 -82
3 -82
3 -82
3 -80
4 -83
4 -84
4 -83
4 -84
4 -84
4 -84
4 -86
5 -75
5 -75
5 -75
5 -75
5 -76
5 -76
5 -75
5 -72
5 -72
5 -72
5 -71
5 -71
5 -71
5 -71
5 -70
5 -70
5 -71
5 -72
5 -72
5 -74
5 -78
5 -78
5 -72
5 -75
5 -74
5 -78
5 -75
5 -70
5 -70
5 -78
5 -70
5 -70
5 -72
5 -71
5 -70
5 -70
5 -70
5 -70
5 -70
5 -70
5 -71
5 -70
5 -70
5 -72
5 -84
5 -74
5 -73
5 -72
5 -72
5 -72
5 -72
5 -72
5 -73
5 -74
5 -74
5 -73
5 -72
5 -69
5 -69
5 -73
5 -74
5 -75
5 -75
6 -83
6 -82
6 -86
6 -83
6 -84
6 -83
6 -80
7 -78
7 -79
7 -79
7 -78
7 -79
7 -76
7 -81
7 -82
7 -82
7 -76
7 -79
7 -82
7 -83
7 -70
7 -76
7 -73
7 -74
7 -76
7 -76
7 -76
7 -84
7 -85
7 -84
7 -84
7 -81
7 -83
7 -83
8 -83
8 -84
9 -82
9 -83
9 -63
9 -84
12 -74
12 -75
12 -74
12 -73
12 -73
12 -74
12 -74
12 -74
12 -74
12 -72
12 -76
12 -59
12 -79
12 -76
12 -82
12 -73
12 -72
12 -74
12 -76
12 -84
12 -84
12 -81
12 -77
12 -78
12 -79
12 -70
12 -69
12 -69
12 -76
12 -77
12 -80
12 -80
12 -79
12 -79
12 -78
12 -79
12 -80
12 -79
12 -79
12 -78
12 -82
12 -75
12 -74
12 -72
12 -75
12 -73
12 -74
12 -75
12 -75
12 -72
12 -75
12 -74
12 -75
12 -75
12 -75
12 -74
12 -74
12 -74
12 -75
12 -74
13 -82
13 -82
13 -84
13 -85
13 -84
13 -85
13 -82
13 -82
13 -84
13 -83
13 -84
13 -83
14 -85
15 -83
15 -79
15 -79
15 -79
15 -80
15 -83
15 -82
15 -82
15 -73
15 -81
15 -79
15 -78
15 -81
15 -80
15 -79
15 -78
15 -79
15 -80
15 -79
15 -80
15 -79
15 -79
16 -77
16 -78
16 -80
16 -80
16 -75
16 -76
16 -76
16 -78
16 -77
16 -73
16 -75
16 -76
16 -82
16 -77
16 -77
16 -77
16 -68
16 -79
16 -79
16 -78
16 -76
16 -77
16 -78
16 -76
16 -76
16 -77
16 -79
16 -73
16 -78
16 -76
17 -77
17 -76
17 -74
17 -76
17 -74
17 -75
17 -75
17 -73
17 -75
17 -75
17 -75
17 -76
17 -78
17 -76
17 -76
17 -76
17 -75
17 -74
17 -73
17 -73
17 -73
17 -73
17 -74
17 -74
17 -74
17 -74
17 -73
17 -74
17 -72
18 -83
18 -81
18 -78
18 -70
18 -76
18 -79
18 -78
18 -75
18 -77
18 -78
18 -79
18 -81
18 -80
18 -80
18 -83
18 -85
18 -81
18 -76
18 -80
18 -83
18 -81
18 -81
19 -70
19 -70
19 -70
19 -71
19 -70
19 -70
19 -71
19 -71
19 -71
19 -74
19 -71
19 -70
19 -68
19 -69
19 -61
19 -70
19 -69
19 -69
19 -68
19 -71
19 -72
19 -75
19 -78
19 -76
19 -74
19 -72
19 -70
19 -70
19 -66
19 -66
19 -64
19 -65
19 -68
19 -69
19 -70
19 -70
19 -70
19 -70
19 -70
19 -69
19 -70
19 -70
19 -69
19 -69
19 -70
19 -74
19 -70
19 -71
19 -70
19 -70
19 -69
19 -70
19 -70
19 -70
19 -70
19 -69
19 -69
19 -69
19 -70
19 -70
19 -68
19 -71
19 -71
19 -71
19 -70
19 -70
19 -70
19 -71
19 -72
19 -71
19 -70
19 -70
20 -69
20 -70
20 -71
20 -72
20 -69
20 -70
20 -68
20 -71
20 -72
20 -73
20 -76
20 -76
20 -72
20 -72
20 -73
20 -70
20 -70
20 -71
20 -72
20 -73
20 -69
20 -72
20 -76
20 -77
20 -70
20 -76
20 -75
20 -76
20 -75
20 -74
21 -72
21 -71
21 -72
21 -72
21 -73
21 -72
21 -68
21 -74
21 -71
21 -70
21 -70
21 -69
21 -68
21 -68
21 -69
21 -74
21 -70
21 -71
21 -71
21 -70
21 -70
21 -70
21 -70
21 -71
21 -74
21 -77
21 -73
21 -72
21 -69
21 -70
21 -72
21 -74
21 -73
21 -72
21 -72
21 -72
21 -71
22 -83
22 -81
22 -81
22 -81
22 -78
22 -77
22 -76
22 -74
22 -73
22 -73
22 -73
22 -73
22 -74
22 -73
22 -74
22 -76
22 -84
22 -81
22 -77
22 -78
22 -79
22 -79
22 -80
22 -79
22 -78
22 -78
22 -78
22 -76
22 -79
22 -77
22 -76
22 -78
22 -80
22 -80
22 -79
22 -78
22 -77
22 -76
22 -77
22 -78
22 -79
22 -76
22 -79
22 -79
22 -78
22 -78
22 -78
23 -85
23 -83
23 -83
23 -84
23 -82
23 -81
23 -73
23 -76
23 -78
23 -74
23 -73
23 -79
23 -83
23 -86
23 -82
23 -80
23 -79
23 -79
23 -77
23 -77
23 -68
