Timestamp Beacon Rssi
0.1087 1 -78
0.136488 6 -75
0.158103 3 -73
0.169823 12 -66
0.192778 15 -81
0.407788 8 -81
0.439559 4 -70
0.444774 10 -80
0.617952 1 -77
0.638672 33 -74
0.660274 3 -75
0.67606 12 -67
0.695901 15 -80
0.721372 7 -82
0.911612 8 -82
0.946863 4 -70
0.971236 2 -80
1.119788 1 -79
1.148158 6 -76
1.164459 3 -76
1.17836 12 -69
1.201923 15 -79
1.369987 11 -83
1.372503 5 -76
1.4198 8 -83
1.446934 4 -71
1.471368 2 -77
1.622449 1 -77
1.65572 9 -85
1.669559 3 -73
1.682705 12 -62
1.929788 8 -82
1.971866 2 -82
2.122637 1 -78
2.157557 9 -79
2.158363 6 -76
2.1735 3 -77
2.189644 12 -63
2.384414 11 -79
2.386978 5 -76
2.452357 4 -69
2.454943 10 -78
2.476363 2 -78
2.661469 9 -82
2.673565 3 -83
2.69234 12 -67
2.891409 5 -75
2.958135 4 -72
3.195556 12 -66
3.39233 5 -77
3.465032 10 -81
3.465957 4 -72
3.486636 2 -76
3.675745 6 -78
3.678852 3 -85
3.697367 12 -69
3.892885 5 -73
3.968593 4 -68
3.992261 2 -79
4.174336 9 -80
4.185394 6 -77
4.186975 3 -84
4.206839 12 -83
4.360247 29 -84
4.394385 5 -82
4.412963 11 -84
4.450316 18 -78
4.472771 10 -79
4.477178 4 -68
4.493676 2 -83
4.674403 9 -82
4.688574 6 -74
4.690335 3 -78
4.7092 12 -65
4.894971 5 -84
4.955966 18 -78
4.96152 8 -84
4.973025 10 -78
5.100329 19 -86
5.134534 24 -87
5.154955 1 -82
5.182832 9 -79
5.217939 12 -62
5.369503 29 -83
5.457924 18 -78
5.47398 10 -80
5.486446 4 -69
5.600643 19 -85
5.6361 24 -85
5.660362 1 -81
5.689949 9 -79
5.698522 3 -76
5.719262 12 -62
5.722126 16 -85
5.869997 29 -84
5.921635 11 -83
5.967267 18 -79
5.97074 13 -85
6.003502 2 -81
6.101138 19 -85
6.136659 24 -86
6.194685 9 -79
6.202889 3 -76
6.204644 6 -72
6.221318 12 -61
6.224811 31 -84
6.270446 15 -85
6.371009 29 -85
6.42717 11 -81
6.469439 18 -79
6.478516 8 -83
6.490874 10 -78
6.493332 4 -68
6.51163 2 -79
6.67151 1 -83
6.702473 9 -78
6.703443 3 -75
6.70758 6 -73
6.879466 29 -84
6.928128 11 -80
6.971976 18 -78
6.975547 13 -85
6.993435 4 -69
7.205683 9 -78
7.209825 3 -75
7.212224 6 -75
7.229214 12 -70
7.29546 7 -86
7.437203 11 -84
7.475582 18 -78
7.489491 8 -83
7.498064 10 -68
7.522697 2 -80
7.707887 9 -78
7.719442 3 -75
7.721416 6 -73
7.733376 12 -66
7.743154 16 -87
7.984223 18 -78
7.995084 8 -83
8.000118 10 -79
8.025405 22 -88
8.026826 2 -79
8.187853 1 -83
8.208595 9 -78
8.222215 6 -72
8.22622 3 -75
8.237141 12 -64
8.391352 29 -85
8.394366 21 -85
8.424366 5 -82
8.44452 11 -84
8.485205 18 -79
8.504432 8 -83
8.506597 10 -67
8.527722 2 -78
8.690025 1 -82
8.718733 9 -78
8.731656 3 -74
8.805764 7 -86
8.989586 13 -85
9.011063 8 -84
9.015639 10 -76
9.035331 2 -82
9.172054 24 -84
9.192685 1 -83
9.226063 9 -78
9.239805 6 -71
9.240601 3 -73
9.242778 12 -64
9.311813 7 -82
9.399757 21 -83
9.427459 5 -81
9.51989 10 -78
9.537721 2 -79
9.677922 24 -83
9.700319 1 -86
9.727351 9 -76
9.744631 33 -88
9.747885 12 -62
9.749271 6 -72
9.750188 3 -74
9.761739 31 -78
9.929296 5 -83
9.955389 11 -73
10.037731 2 -80
10.066079 34 -86
10.185805 24 -80
10.208655 1 -82
10.236695 9 -77
10.252207 6 -58
10.255746 3 -78
10.271235 31 -82
10.434715 32 -85
10.528911 10 -80
10.540915 2 -75
10.738594 9 -77
10.757796 12 -61
10.759869 3 -69
10.760452 6 -70
10.777008 31 -80
10.827182 7 -83
10.935166 5 -84
10.965421 11 -70
11.037859 4 -72
11.247999 9 -76
11.26409 6 -74
11.269211 3 -76
11.278507 31 -79
11.278977 16 -84
11.327769 7 -84
11.538785 4 -76
11.543211 10 -80
11.576881 22 -84
11.769994 12 -60
11.788674 31 -84
12.039314 4 -72
12.05239 2 -85
12.077072 22 -85
12.253291 9 -82
12.276322 12 -72
12.284569 3 -78
12.294202 31 -81
12.296144 16 -83
12.479708 11 -62
12.537244 18 -84
12.546404 4 -71
12.556001 2 -77
12.559403 10 -74
