Timestamp Beacon Rssi
0.000477 5 -66
0.007195 32 -74
0.01499 35 -84
0.024587 38 -77
0.042618 15 -82
0.058931 7 -74
0.07163 12 -48
0.205921 20 -76
0.323704 4 -63
0.34847 23 -76
0.362829 6 -63
0.395989 1 -64
0.485431 2 -71
0.496511 36 -84
0.500979 16 -81
0.591491 31 -79
0.622264 13 -73
0.708449 10 -76
0.717501 11 -70
0.7611 21 -79
0.793028 29 -80
0.806523 18 -78
0.837725 8 -71
0.866884 24 -77
0.925297 3 -66
1.001923 5 -66
1.015449 32 -72
1.033028 38 -79
1.047887 15 -83
1.063858 7 -72
1.081082 12 -48
1.25677 26 -81
1.328578 4 -64
1.353887 23 -80
1.371692 6 -64
1.400303 1 -66
1.493051 2 -70
1.506824 16 -76
1.626919 13 -80
1.686803 17 -82
1.714571 10 -78
1.727833 11 -70
1.76246 33 -83
1.79487 29 -78
1.833071 9 -76
1.838538 8 -69
1.928113 3 -64
2.002942 5 -63
2.020407 32 -71
2.03802 38 -79
2.040759 34 -81
2.053341 15 -73
2.088551 12 -47
2.133052 19 -81
2.214765 20 -76
2.328359 22 -76
2.331284 4 -62
2.377258 6 -65
2.409683 1 -63
2.498993 2 -78
2.515081 16 -81
2.593432 37 -84
2.636181 13 -78
2.696162 17 -84
2.719259 10 -77
2.736378 11 -70
2.753389 28 -84
2.76516 33 -84
2.7735 21 -77
2.802845 29 -78
2.814631 18 -76
2.842057 9 -80
2.879862 24 -82
2.931967 3 -64
3.008874 5 -62
3.021947 32 -71
3.031203 35 -85
3.037717 27 -78
3.043867 38 -78
3.045687 34 -82
3.07597 7 -70
3.334418 22 -76
3.336524 4 -61
3.386701 6 -66
3.418269 1 -64
3.505086 2 -78
3.515891 16 -78
3.596958 37 -86
3.636441 13 -77
3.721445 10 -71
3.744397 11 -60
3.761946 28 -75
3.774741 21 -68
3.817419 18 -73
3.881224 24 -79
3.935393 3 -66
4.010228 5 -64
4.023702 32 -76
4.042035 27 -83
4.061104 15 -77
4.085261 7 -79
4.094609 12 -54
4.196292 14 -76
4.231849 20 -88
4.271152 26 -76
4.34417 22 -72
4.386958 6 -70
4.422003 1 -64
4.517434 16 -81
4.60674 37 -83
4.721983 10 -68
4.752234 11 -76
4.768062 28 -84
4.780499 21 -68
4.819108 18 -79
4.848361 8 -73
4.856913 9 -74
4.936867 3 -64
5.031559 32 -78
5.042032 35 -83
5.050381 27 -78
5.054993 34 -80
5.066496 15 -80
5.087503 7 -73
5.098416 12 -51
5.200514 14 -74
5.236866 20 -79
5.280534 26 -82
5.348224 4 -61
5.350259 22 -75
5.379402 23 -82
5.387887 6 -64
5.423296 1 -73
5.516205 2 -70
5.518214 16 -74
5.612311 37 -76
5.722093 10 -82
5.75238 11 -63
5.774147 28 -80
5.78647 21 -74
5.85772 9 -68
5.940476 3 -72
6.020169 5 -66
6.036486 32 -74
6.049308 35 -84
6.060378 34 -80
6.091575 7 -80
6.099416 12 -50
6.202935 14 -76
6.237856 20 -79
6.350656 4 -64
6.385522 23 -78
6.392385 6 -69
6.423826 1 -69
6.51943 2 -70
6.526196 16 -82
6.621086 37 -82
6.648025 13 -83
6.725347 10 -66
6.761436 11 -60
6.782339 33 -75
6.79299 21 -70
6.819487 29 -78
6.858558 9 -73
6.893916 24 -78
6.950188 3 -68
7.026467 5 -64
7.054966 35 -82
7.05639 38 -76
7.060698 34 -80
7.099378 12 -54
7.161725 19 -81
7.246717 20 -74
7.357086 4 -63
7.357647 22 -78
7.389139 23 -76
7.396792 6 -66
7.432381 1 -72
7.523998 2 -69
7.731652 10 -68
7.764512 11 -59
7.779879 28 -80
7.787388 33 -76
7.797375 21 -69
7.86383 8 -78
7.866169 9 -72
8.027547 5 -64
8.050065 32 -86
8.060197 35 -85
8.062086 34 -82
8.066265 38 -76
8.104664 7 -76
8.10761 12 -55
8.251338 20 -74
8.302911 26 -84
8.360227 22 -80
8.363211 4 -64
8.405929 6 -68
8.434101 1 -68
8.524477 2 -66
8.528677 36 -78
8.538801 16 -76
8.73222 10 -67
8.772379 11 -60
8.800355 21 -73
8.834491 29 -79
8.836147 18 -78
8.875154 9 -70
8.953928 3 -64
9.028444 5 -69
9.062158 27 -84
9.073821 38 -76
9.089835 15 -81
9.114316 12 -54
9.25962 20 -75
9.311682 26 -79
9.364454 22 -78
9.370556 4 -64
9.397685 23 -73
9.40936 6 -66
9.439696 1 -70
9.530173 2 -66
9.543457 16 -77
9.740905 10 -68
9.778842 11 -59
9.797274 33 -83
9.804282 21 -72
9.845068 18 -81
9.876632 9 -71
9.881782 8 -77
9.963091 3 -64
10.030988 5 -70
10.064711 32 -79
10.07087 27 -84
10.078569 38 -79
10.09309 15 -82
10.116501 7 -82
10.124196 12 -55
10.260152 20 -73
10.317097 26 -79
10.368316 22 -79
10.376284 4 -66
10.406703 23 -73
10.41688 6 -66
10.449808 1 -70
10.540601 36 -79
10.552843 16 -78
10.747913 10 -67
10.780788 11 -58
10.798043 28 -80
10.802752 33 -81
10.806255 21 -72
10.881496 9 -70
10.887355 8 -78
10.969935 3 -66
11.033837 5 -68
11.063696 30 -83
11.066251 32 -78
11.077754 34 -82
11.0783 27 -82
11.087742 38 -79
11.095369 15 -31
11.1174 7 -83
11.124921 12 -58
11.195112 19 -84
11.260958 20 -73
11.319093 26 -82
11.373246 22 -84
11.385216 4 -73
11.407543 23 -74
11.425742 6 -68
11.45049 1 -76
11.545473 2 -75
11.677615 13 -83
11.750495 10 -70
11.783498 11 -60
11.803213 28 -78
11.808167 33 -76
11.815003 21 -72
11.851702 29 -80
11.855312 18 -77
11.887155 9 -69
11.896163 8 -75
11.921875 24 -77
12.039067 5 -75
12.094534 38 -78
12.101372 15 -81
12.118176 7 -72
12.125981 12 -56
12.261733 20 -30
12.381868 22 -81
12.392684 4 -60
12.41351 23 -81
12.429661 6 -69
12.456726 1 -64
12.541936 36 -77
12.548973 2 -71
12.562306 16 -75
12.682025 13 -82
12.75387 10 -82
12.784009 11 -61
12.813462 33 -75
12.857031 18 -75
12.85806 29 -80
12.977458 3 -58
13.040971 5 -60
13.08086 35 -81
13.094076 27 -78
13.105665 15 -69
13.122798 7 -73
13.133969 12 -56
13.242984 14 -72
13.266628 20 -80
13.323514 26 -79
13.398808 4 -64
13.418897 23 -81
13.430681 6 -66
13.461589 1 -65
13.554365 2 -68
13.650315 37 -80
13.748422 17 -75
13.792608 11 -54
13.805771 28 -78
13.814575 33 -81
13.82252 21 -67
13.936196 24 -81
13.981403 3 -62
14.045468 5 -67
14.094276 34 -83
14.095373 27 -81
14.110661 15 -77
14.127938 7 -78
14.13741 12 -57
14.25163 14 -72
14.274574 20 -77
14.327464 26 -79
14.391239 22 -69
14.404902 4 -59
14.427243 23 -77
14.434844 6 -68
14.465262 1 -66
14.558194 36 -76
14.559421 2 -64
14.693378 13 -83
14.753906 17 -83
14.763368 10 -73
14.79428 11 -52
14.805845 28 -80
14.824158 21 -67
14.869433 29 -88
14.906663 9 -69
14.909587 8 -78
14.987088 3 -58
