Timestamp Beacon Rssi
0.087617 9 -80
0.124281 2 -83
0.128268 34 -87
0.158664 11 -73
0.386501 5 -81
0.391733 4 -76
0.435184 6 -77
0.439848 3 -72
0.588081 9 -77
0.660995 11 -73
0.673444 12 -72
0.893971 4 -82
0.895265 5 -76
0.898468 1 -77
0.941958 3 -72
0.945291 6 -80
1.022472 24 -76
1.168911 11 -76
1.175653 12 -75
1.285162 19 -87
1.3226 10 -76
1.353911 18 -86
1.400152 1 -78
1.55551 32 -83
1.651593 2 -78
1.67173 11 -78
1.677037 12 -68
1.825386 10 -80
1.904797 5 -76
1.905712 1 -77
1.949198 3 -75
1.956839 6 -72
2.180653 11 -73
2.184375 20 -83
2.186173 12 -63
2.228882 7 -80
2.293325 19 -84
2.401693 4 -72
2.407883 1 -75
2.408465 5 -71
2.460385 6 -75
2.557813 32 -85
2.623278 15 -82
2.664767 2 -75
2.683991 11 -72
2.692837 12 -64
2.743282 8 -83
2.905365 4 -72
2.911245 1 -78
2.966051 3 -79
2.968844 6 -78
3.060383 32 -84
3.124905 15 -84
3.165296 2 -79
3.187909 11 -85
3.190429 20 -85
3.197883 12 -64
3.471901 6 -78
3.475912 3 -73
3.568935 32 -82
3.658392 16 -84
3.671561 2 -72
3.692284 11 -75
3.707568 12 -71
3.826025 13 -87
3.926669 5 -76
3.981684 3 -71
4.042207 21 -83
4.054907 24 -82
4.121358 9 -82
4.177309 2 -72
4.195592 11 -76
4.207946 12 -64
4.258538 8 -81
4.357841 10 -80
4.421479 4 -80
4.426919 5 -76
4.485472 3 -70
4.586984 32 -83
4.626064 9 -78
4.634305 15 -82
4.683209 2 -72
4.717082 12 -64
4.928325 1 -81
4.930617 5 -81
4.980831 6 -76
4.986361 3 -70
5.092637 32 -82
5.116839 26 -88
5.134645 9 -74
5.192161 2 -78
5.208707 11 -77
5.220419 12 -63
5.257333 7 -80
5.428641 4 -76
5.436417 1 -81
5.440693 5 -82
5.486488 3 -72
5.488924 6 -81
5.593224 32 -85
5.635933 9 -75
5.715554 11 -81
5.722689 12 -61
5.9386 4 -76
5.940512 1 -83
5.990703 3 -73
5.99427 6 -84
6.137404 9 -76
6.160825 15 -84
6.186927 14 -84
6.224348 12 -62
6.328084 19 -88
6.375426 10 -76
6.444988 4 -76
6.450347 5 -81
6.49565 6 -83
6.645497 9 -76
6.663948 15 -82
6.724817 12 -61
6.725435 11 -81
6.877327 10 -74
6.950226 1 -84
7.007068 3 -70
7.108228 32 -86
7.145992 9 -75
7.169696 15 -87
7.195618 16 -84
7.235021 12 -61
7.378282 10 -74
7.454691 5 -79
7.5111 3 -71
7.612263 32 -83
7.651705 9 -74
7.721172 2 -82
7.735795 12 -63
7.739862 11 -74
7.780742 7 -81
7.884333 10 -75
7.95686 4 -78
7.960922 5 -75
8.011897 3 -72
8.112545 32 -83
8.160957 9 -70
8.230154 2 -81
8.238522 12 -65
8.240576 11 -77
8.283494 7 -78
8.392338 10 -74
8.463798 4 -76
8.46932 5 -76
8.518615 3 -72
8.622745 32 -83
8.665999 9 -74
8.736511 2 -81
8.743578 11 -74
8.744179 12 -66
8.868737 13 -84
8.895094 10 -74
8.972438 5 -72
9.02164 3 -71
9.101295 21 -83
9.166097 9 -74
9.2226 14 -85
9.24467 2 -77
9.249714 12 -65
9.25247 11 -72
9.291412 7 -83
9.374208 13 -82
9.400993 10 -74
9.473492 4 -78
9.479829 5 -76
9.53025 3 -72
9.609056 21 -83
9.63878 32 -82
9.671321 9 -77
9.752075 12 -67
9.753957 2 -76
9.757944 11 -76
9.910767 10 -76
9.977561 4 -70
9.984534 5 -83
10.025477 6 -83
10.032909 3 -76
10.210131 15 -83
10.254741 12 -63
10.263793 2 -73
10.266714 11 -74
10.302136 7 -82
10.330274 8 -83
10.391832 13 -86
10.416925 18 -86
10.420481 10 -80
10.487439 5 -73
10.532563 6 -76
10.533768 3 -68
10.650757 32 -83
10.659539 26 -84
10.685585 9 -79
10.76168 12 -59
10.769404 20 -83
10.770083 11 -74
10.837119 8 -83
10.929584 10 -74
10.991411 5 -74
11.00535 1 -78
11.042896 3 -71
11.124406 21 -80
11.188399 9 -82
11.265201 12 -68
11.277637 2 -76
11.340637 8 -78
11.497154 4 -78
11.500175 5 -78
11.505602 22 -82
11.510238 1 -83
11.538495 6 -78
11.547203 3 -72
11.771162 12 -60
11.784941 2 -76
11.844553 8 -84
11.927621 18 -85
11.945807 10 -73
12.009488 5 -77
12.040088 6 -82
12.051815 3 -69
12.172993 32 -74
12.195217 9 -84
12.277826 12 -63
12.287268 11 -70
12.288827 2 -77
12.328772 7 -80
12.506818 4 -76
12.51819 5 -76
12.754392 16 -84
12.784368 12 -66
12.789082 2 -74
12.791888 11 -64
12.844483 23 -84
12.937579 18 -82
12.961876 10 -84
13.018745 5 -84
13.028686 1 -75
13.065219 3 -68
13.2383 15 -79
13.288071 12 -66
13.291071 20 -81
13.296782 11 -66
13.510501 4 -72
13.528577 5 -81
13.530553 1 -78
13.569191 3 -65
13.720472 9 -76
13.769579 14 -85
13.792081 12 -73
13.796886 11 -61
13.802376 2 -79
13.843653 7 -83
13.966473 10 -75
14.022731 22 -83
14.039529 1 -75
14.075603 3 -68
14.227711 9 -76
14.294594 12 -52
14.304191 11 -57
14.308826 2 -76
14.516351 4 -77
14.524082 22 -82
14.543257 1 -76
14.57872 3 -76
14.79546 12 -74
14.812106 11 -59
14.814848 2 -73
14.925773 19 -83
15.051075 1 -76
15.085285 3 -69
15.24402 9 -74
15.296753 12 -78
15.307574 20 -86
15.318306 2 -70
15.319655 11 -63
15.485695 10 -72
15.519454 4 -80
