Timestamp Beacon Rssi
0.110679 6 -72
0.275563 11 -71
0.283103 5 -73
0.444018 23 -86
0.788102 4 -83
0.793907 3 -83
0.838388 2 -77
0.862343 12 -60
0.904754 9 -81
1.002248 10 -79
1.115758 6 -70
1.282392 11 -72
1.316805 15 -78
1.391902 20 -83
1.417018 19 -86
1.541642 1 -80
1.606204 14 -85
1.791481 4 -81
1.794314 3 -79
1.822133 21 -84
1.8403 2 -76
1.858689 7 -83
1.862703 12 -58
2.002481 10 -80
2.115802 6 -74
2.283911 11 -72
2.294173 5 -81
2.322227 15 -84
2.400642 20 -78
2.542416 1 -82
2.685259 34 -85
2.799786 3 -79
2.849781 2 -76
2.868097 12 -57
2.904553 8 -84
2.908199 9 -80
3.008817 10 -81
3.117615 6 -76
3.307454 22 -78
4.460165 23 -87
4.806529 4 -72
4.841695 21 -79
4.877511 12 -60
4.91042 8 -77
4.915336 9 -80
4.978799 32 -77
5.013707 10 -80
5.126793 28 -84
5.206611 35 -86
5.295915 11 -71
5.313616 5 -76
5.373333 17 -85
5.549011 1 -83
5.723891 28 -82
5.815339 4 -73
5.817393 3 -76
5.849131 21 -79
5.856558 2 -81
5.880708 12 -63
5.919132 9 -77
5.986199 32 -77
6.004618 18 -79
6.015527 10 -80
6.132851 6 -78
6.300975 11 -70
6.321257 5 -75
6.327675 22 -79
6.378145 17 -83
6.815666 4 -72
6.82369 3 -79
6.824281 24 -83
6.855621 21 -80
6.857647 2 -78
6.885584 12 -62
6.88952 7 -85
6.921496 9 -78
6.923642 8 -79
6.996009 32 -76
7.016247 10 -80
7.06694 11 -72
7.135305 6 -76
7.168557 2 -78
7.220505 12 -65
7.325114 5 -74
7.45178 32 -77
7.48883 10 -79
7.555254 23 -78
7.556509 1 -84
7.731157 6 -76
7.822889 4 -72
7.826652 24 -83
8.073922 11 -76
8.104482 5 -75
8.114658 24 -85
8.116465 3 -80
8.172575 2 -78
8.174746 21 -79
8.226937 12 -64
8.296443 9 -76
8.490589 10 -75
8.57557 1 -78
9.074739 11 -76
9.093551 4 -78
9.108156 5 -79
9.121846 3 -75
9.156295 37 -87
9.173786 2 -78
9.184166 21 -77
9.236237 12 -70
9.306282 9 -78
9.580555 1 -82
10.084193 11 -62
10.124999 3 -72
10.156556 37 -86
10.181924 2 -72
10.191114 21 -84
10.242455 12 -75
10.583038 1 -84
10.944318 8 -83
11.089435 11 -61
11.096615 4 -70
11.115869 5 -78
11.129281 3 -77
11.159136 37 -85
11.184844 2 -75
11.245102 12 -68
11.262445 7 -86
11.314334 9 -84
11.563647 23 -82
11.951569 8 -81
12.098064 11 -70
12.105669 4 -73
12.131366 3 -70
12.193623 2 -74
12.245399 12 -76
12.57001 23 -83
12.594992 1 -79
12.658988 14 -85
12.958333 8 -83
12.990119 26 -85
13.126329 5 -83
13.132962 3 -61
13.200391 21 -77
13.249176 12 -73
13.325163 9 -82
13.418691 17 -80
13.487511 32 -73
13.51058 10 -69
13.57149 23 -84
13.603852 1 -72
14.107176 11 -77
14.137153 3 -62
14.204408 21 -82
14.211577 2 -83
14.255669 12 -76
14.332713 9 -83
14.427194 17 -85
14.516 10 -67
14.611797 1 -72
14.769697 6 -83
14.779962 31 -84
15.003725 26 -87
15.112601 11 -76
15.219441 2 -79
15.339806 9 -79
15.435027 17 -81
15.517453 10 -60
15.611839 1 -73
15.77383 6 -84
15.970475 8 -81
16.115676 11 -76
16.125163 4 -79
16.140224 3 -63
16.273231 12 -73
16.340643 9 -78
16.374896 22 -83
16.43874 17 -77
16.520005 10 -70
16.541023 29 -84
16.620394 1 -74
17.147679 3 -64
17.222747 2 -77
17.277404 12 -74
17.347156 9 -81
17.4488 17 -82
17.522038 10 -68
17.621138 1 -74
17.790215 31 -84
17.982689 8 -76
18.13089 11 -73
18.154006 3 -64
18.225301 2 -70
18.28585 12 -74
18.4559 17 -80
18.529777 10 -68
18.602602 23 -82
18.624444 1 -75
18.685659 14 -84
18.79468 6 -86
19.140771 11 -74
19.150902 5 -85
19.233408 2 -76
19.286696 12 -75
19.473511 20 -78
19.534526 10 -69
19.62885 1 -76
19.691528 14 -84
20.159152 3 -64
20.237769 30 -84
20.241668 2 -75
20.288708 35 -83
20.294226 12 -75
20.538604 10 -68
20.615328 23 -82
20.63417 1 -76
20.800286 31 -84
20.995655 8 -70
21.144816 11 -76
21.149193 4 -86
21.165997 3 -64
21.243764 2 -76
21.29486 12 -75
21.543566 10 -68
21.634791 1 -73
21.703816 14 -86
21.997383 8 -70
22.119484 5 -89
22.153171 11 -74
22.176077 3 -64
22.248881 30 -83
22.250895 2 -83
22.298362 12 -72
22.370536 9 -77
22.475909 17 -82
22.48551 20 -84
22.544806 10 -70
22.621249 23 -77
22.639258 1 -74
22.811688 31 -83
23.006741 8 -70
23.090634 18 -85
23.161831 11 -72
23.186188 3 -66
23.258056 2 -72
23.301253 12 -77
23.479012 17 -83
23.549036 10 -67
23.642015 1 -68
23.818442 31 -82
24.009567 8 -70
24.093391 18 -84
24.123748 5 -84
24.171467 11 -72
24.189493 3 -71
24.262196 21 -84
24.266652 2 -72
24.384843 9 -79
24.557813 10 -61
24.648343 1 -75
24.820955 31 -82
25.129923 5 -84
25.172593 4 -77
25.177991 11 -79
25.198444 3 -69
25.273326 2 -83
25.393034 9 -76
25.491075 17 -82
25.505108 20 -84
25.555857 32 -78
25.601918 13 -83
25.644548 23 -83
25.649696 1 -78
26.012566 8 -70
26.101009 18 -79
26.180884 4 -80
26.270069 30 -88
26.27475 2 -65
26.395885 9 -68
26.559437 10 -84
27.013042 8 -70
27.110266 18 -80
27.141176 5 -84
27.187222 4 -78
27.283407 2 -75
27.314985 12 -80
27.400567 9 -70
27.497922 17 -75
27.566597 32 -63
27.568672 10 -76
27.604452 13 -85
27.650194 23 -81
28.018127 8 -70
