Timestamp Beacon Rssi
0.007995 6 -70
0.017022 2 -76
0.032162 3 -76
0.056178 1 -71
0.062048 19 -84
0.065818 31 -85
0.082443 11 -61
0.100565 26 -76
0.125428 4 -57
0.168149 10 -67
0.173758 7 -66
0.179227 12 -54
0.249098 9 -65
0.277508 8 -72
0.279354 32 -75
0.301831 5 -66
0.410986 13 -81
0.47421 22 -85
0.512304 6 -72
0.515608 21 -72
0.521671 2 -77
0.541352 3 -70
0.556305 1 -75
0.587307 11 -60
0.628368 4 -58
0.676673 10 -76
0.680478 7 -68
0.685891 12 -54
0.696624 34 -78
0.750539 9 -69
0.777731 8 -70
0.781375 32 -70
0.805834 5 -72
0.85068 27 -81
0.967773 25 -82
0.993859 14 -79
0.994754 20 -73
1.013165 6 -64
1.018473 29 -81
1.046269 3 -54
1.052501 17 -77
1.056799 1 -69
1.096566 11 -58
1.11132 26 -78
1.132255 4 -70
1.177903 10 -64
1.18633 12 -55
1.189304 7 -68
1.231555 18 -74
1.254757 9 -72
1.281627 32 -76
1.310162 30 -79
1.313041 5 -69
1.3283 23 -81
1.38481 24 -80
1.392039 28 -79
1.415982 35 -82
1.490278 22 -78
1.494974 20 -77
1.498929 14 -85
1.520984 6 -64
1.540399 2 -74
1.551308 3 -55
1.552091 36 -80
1.560507 17 -80
1.565715 1 -70
1.60204 11 -55
1.614287 26 -76
1.635683 4 -64
1.678431 10 -79
1.68863 12 -52
1.693431 7 -76
1.714277 34 -80
1.731865 18 -74
1.758731 9 -69
1.788806 32 -73
1.814665 5 -73
1.817861 30 -87
1.832854 23 -80
1.862322 27 -77
1.891809 24 -81
1.894181 28 -84
1.900304 15 -77
1.923094 13 -84
1.995102 20 -78
2.004122 14 -82
2.028341 29 -79
2.028944 21 -77
2.030664 6 -78
2.049686 2 -69
2.060672 36 -83
2.073807 1 -67
2.105989 11 -56
2.123479 26 -76
2.13661 4 -58
2.187168 10 -70
2.19505 12 -56
2.196947 7 -80
2.220418 34 -78
2.240628 18 -82
2.259622 9 -69
2.289265 8 -73
2.295313 32 -66
2.317509 5 -64
2.36242 27 -79
2.381057 16 -78
2.390199 33 -79
2.395023 24 -74
2.398484 37 -83
2.401847 28 -77
2.406357 15 -77
2.420542 35 -76
2.427924 13 -81
2.496024 20 -83
2.533868 21 -76
2.534485 6 -67
2.550154 2 -66
2.560807 3 -62
2.581076 1 -67
2.612989 11 -60
2.630932 26 -78
2.638116 4 -62
2.696088 10 -70
2.698083 7 -72
2.704827 12 -58
2.741732 18 -79
2.763505 9 -64
2.789794 8 -72
2.801393 32 -70
2.820841 5 -64
2.834389 30 -81
2.890647 16 -82
3.013379 14 -60
3.034641 21 -71
3.03562 6 -70
3.05169 2 -70
3.064046 3 -64
3.087886 1 -67
3.121454 11 -57
3.201255 10 -70
3.204376 7 -69
3.20667 12 -55
3.229008 34 -79
3.250007 18 -75
3.271934 9 -64
3.294533 8 -71
3.310189 32 -78
3.328445 5 -64
3.334581 30 -82
3.338127 23 -82
3.377724 27 -76
3.52025 14 -77
3.556248 2 -68
3.570093 3 -69
3.576418 17 -83
3.593873 1 -68
3.631567 11 -60
3.643975 26 -81
3.70804 10 -70
3.710282 12 -54
3.713386 7 -67
3.756543 18 -76
3.78137 9 -64
3.802782 8 -72
3.843043 30 -80
3.84726 23 -80
3.910453 33 -84
4.027396 14 -76
4.040246 21 -70
4.046375 6 -69
4.063979 2 -66
4.074492 3 -70
4.07652 17 -80
4.095984 1 -69
4.137133 11 -60
4.149932 26 -82
4.151667 4 -60
