Timestamp Beacon Rssi
0.008436 28 -80
0.018029 34 -74
0.020632 3 -66
0.022547 22 -73
0.0284 21 -74
0.033932 4 -66
0.044364 8 -76
0.0451 2 -74
0.04828 26 -30
0.05073 5 -69
0.051688 20 -67
0.054019 32 -76
0.06507 11 -56
0.070934 16 -78
0.072971 1 -67
0.076532 24 -76
0.078047 17 -80
0.086581 36 -78
0.092128 9 -72
0.093516 18 -69
0.095554 12 -48
0.102497 19 -80
0.121 3 -64
0.12435 27 -78
0.128616 21 -72
0.129506 22 -70
0.143944 4 -80
0.148516 8 -78
0.149472 26 -78
0.154802 20 -68
0.16074 5 -66
0.167487 6 -66
0.169711 11 -57
0.17237 16 -76
0.177539 10 -73
0.178476 13 -80
0.179381 1 -67
0.180582 17 -80
0.196226 36 -78
0.19772 7 -75
0.201498 9 -75
0.203038 18 -69
0.209254 31 -82
0.221336 3 -62
0.225314 28 -78
0.238078 21 -73
0.240141 38 -83
0.256304 2 -73
0.257855 8 -79
0.269655 6 -65
0.272826 11 -58
0.276369 16 -79
0.279504 1 -66
0.281926 13 -78
0.291794 24 -76
0.297936 36 -78
0.299094 7 -76
0.30516 23 -80
0.306452 12 -48
0.307989 37 -84
0.310471 9 -66
0.311746 19 -82
0.31661 31 -80
0.327104 3 -64
0.334514 22 -70
0.339304 34 -70
0.357592 26 -70
0.360238 8 -31
0.364691 20 -68
0.374011 32 -64
0.377925 11 -58
0.382884 10 -71
0.385303 1 -67
0.395366 24 -76
0.404131 7 -77
0.407329 23 -78
0.409323 12 -49
0.412999 19 -79
0.437023 3 -70
0.439123 22 -70
0.448518 21 -70
0.452351 38 -80
0.460492 26 -55
0.465244 8 -82
0.466897 2 -72
0.468088 4 -68
0.470888 20 -69
0.477441 16 -78
0.480887 6 -64
0.481495 5 -74
0.486791 10 -72
0.487875 11 -58
0.490065 1 -66
0.493069 17 -81
0.496096 35 -82
0.499793 24 -75
0.503583 36 -79
0.509564 7 -87
0.514349 9 -69
0.515887 12 -48
0.518787 18 -67
0.520751 19 -80
0.525245 29 -83
0.532642 28 -81
0.546941 3 -68
0.548509 33 -80
0.550138 21 -75
0.568517 4 -75
0.56934 2 -72
0.570319 26 -77
0.571163 20 -69
0.5726 8 -83
0.580555 16 -78
0.582354 6 -64
0.590406 5 -78
0.59095 32 -83
0.591662 11 -58
0.592744 10 -68
0.593361 1 -66
0.599111 13 -78
0.602378 17 -80
0.605868 24 -75
0.621979 9 -73
0.622877 18 -67
0.624311 12 -49
0.624897 14 -78
0.629216 31 -80
0.630091 19 -79
0.642943 15 -75
0.647456 34 -74
0.648877 33 -81
0.656032 22 -73
0.656884 21 -74
0.661983 27 -79
0.671112 2 -66
0.672822 4 -67
0.680299 26 -77
0.682601 16 -78
0.693556 11 -59
0.695804 1 -68
0.697964 10 -72
0.699898 5 -75
0.709216 17 -82
0.711245 36 -73
0.72468 12 -49
0.72549 9 -69
0.726973 14 -79
0.728359 23 -79
0.732055 31 -81
0.749201 3 -65
0.752462 34 -74
0.758107 21 -69
0.770438 27 -79
0.776689 20 -75
