Timestamp Beacon Rssi
0.002593 1 -76
0.018834 11 -76
0.044331 34 -83
0.059789 10 -80
0.064179 6 -49
0.072719 12 -76
0.125336 11 -76
0.146257 33 -86
0.149612 34 -83
0.166469 6 -78
0.176628 12 -75
0.225522 11 -77
0.278705 12 -76
0.31288 1 -76
0.333611 11 -77
0.344387 15 -81
0.415475 1 -75
0.449035 3 -81
0.48222 6 -79
0.487743 12 -73
0.546799 11 -76
0.590216 6 -81
0.591535 10 -80
0.597327 12 -70
0.623351 1 -74
0.632292 4 -80
0.647717 11 -75
0.671927 34 -83
0.693269 6 -83
0.701266 12 -66
0.725519 1 -72
0.738336 4 -77
0.746094 24 -83
0.757149 11 -78
0.781999 34 -84
0.804015 12 -66
0.855935 3 -79
0.880892 14 -86
0.891889 7 -80
0.909515 10 -82
0.911769 12 -66
0.913851 19 -85
0.959567 3 -76
0.975037 2 -77
0.99305 7 -80
1.012844 10 -84
1.016355 19 -86
1.029296 5 -78
1.051766 1 -74
1.064634 3 -74
1.077145 11 -80
1.079586 2 -78
1.090995 14 -85
1.111279 22 -85
1.119891 12 -64
1.131952 5 -76
1.139979 8 -84
1.154366 4 -78
1.15961 1 -73
1.161545 20 -84
1.171135 3 -76
1.181388 2 -76
1.186912 11 -79
1.224196 12 -65
1.224871 10 -78
1.239462 9 -85
1.260343 1 -74
1.26099 4 -76
1.262797 24 -86
1.263805 20 -84
1.27849 3 -74
1.2878 11 -72
1.291461 2 -75
1.323581 22 -85
1.326213 12 -63
1.342665 5 -81
1.364098 1 -73
1.376189 20 -83
1.38139 3 -74
1.394882 11 -72
1.399153 2 -76
1.410529 14 -84
1.412251 7 -83
1.41524 34 -85
1.4336 12 -63
1.441506 10 -78
1.472133 4 -76
1.477792 21 -81
1.486518 3 -75
1.49638 11 -74
1.513107 7 -85
1.533136 22 -86
1.538302 12 -64
1.54398 19 -86
1.556156 5 -84
1.571543 32 -84
1.582362 20 -82
1.595735 3 -74
1.601875 11 -74
1.610937 2 -75
1.616068 7 -82
1.637959 22 -85
1.644285 12 -62
1.683784 1 -72
1.687091 4 -76
1.691824 20 -84
1.70193 3 -75
1.705235 11 -74
1.713014 2 -75
1.739822 22 -84
1.7521 12 -63
1.782857 24 -85
1.793898 4 -78
1.798234 20 -84
1.806935 3 -74
1.828157 33 -84
1.858298 10 -82
1.859884 12 -64
1.872122 9 -86
1.88414 24 -83
1.89703 1 -74
1.900065 4 -78
1.907822 3 -75
1.918942 11 -73
1.927547 7 -84
1.942145 22 -84
1.959246 10 -81
1.969224 12 -64
1.971083 5 -85
1.997093 1 -75
2.00025 4 -78
2.015054 3 -76
2.021782 11 -72
2.023884 2 -81
2.039542 33 -84
2.046772 34 -81
2.061323 10 -81
2.076032 12 -64
2.097979 1 -75
2.104982 20 -83
2.109712 4 -79
2.120426 3 -76
2.126053 2 -80
2.128224 11 -72
2.146929 33 -84
2.1483 34 -82
2.178445 12 -64
2.181949 5 -84
2.20744 1 -75
2.214137 20 -83
2.215726 4 -77
2.221679 3 -77
2.232067 2 -81
2.234543 11 -70
2.245495 7 -85
2.273381 10 -81
2.284673 12 -64
2.291197 5 -83
2.305457 32 -87
2.313697 1 -75
2.316519 20 -58
2.323388 4 -78
2.324578 3 -78
2.339977 11 -71
2.359114 6 -75
2.37436 10 -81
2.389208 5 -82
2.393373 12 -64
2.411493 24 -83
2.418916 1 -74
2.427296 4 -77
2.444649 11 -72
2.461334 34 -83
2.462838 6 -73
2.465804 22 -86
2.494046 12 -64
2.513258 24 -83
2.524181 20 -83
2.530594 4 -76
2.537061 3 -75
2.541045 2 -78
2.551212 11 -74
2.590778 9 -84
2.593245 5 -76
2.603265 12 -64
2.626975 1 -76
2.645729 3 -75
2.648341 2 -79
2.658539 11 -74
2.675725 22 -85
2.701394 5 -75
2.712666 12 -64
2.727556 1 -76
2.743629 4 -75
2.752108 3 -76
2.768673 11 -73
2.776056 6 -75
2.781144 34 -84
2.792891 10 -86
2.820938 12 -65
2.832405 24 -86
2.847751 4 -75
2.85281 3 -77
2.877433 11 -74
2.906462 5 -84
2.909422 16 -87
2.926372 12 -66
2.943121 1 -80
2.950621 4 -75
2.982776 11 -74
2.989943 6 -76
3.017057 9 -84
3.035042 12 -66
3.042162 20 -86
3.045869 1 -83
3.051356 4 -73
3.083908 11 -74
3.096323 6 -77
3.113709 10 -84
3.11745 5 -83
3.143375 12 -64
3.146314 20 -85
3.175725 2 -84
3.187328 11 -74
3.205173 6 -76
3.216457 10 -84
3.248054 20 -85
3.253234 12 -64
3.259661 4 -73
3.281342 2 -84
3.295082 11 -74
3.31436 6 -76
3.31533 34 -86
3.357509 12 -64
3.361161 1 -85
3.363114 24 -85
3.364241 4 -72
3.37854 3 -86
3.404606 11 -74
3.424066 6 -75
3.428196 5 -81
3.431658 10 -85
3.432166 16 -85
3.449051 32 -86
3.45803 12 -64
3.466288 4 -72
3.508056 11 -73
3.528991 5 -81
3.53429 6 -74
3.562121 12 -64
3.569525 4 -72
3.61285 11 -74
3.631036 5 -82
3.641981 6 -74
3.669997 12 -64
3.67673 24 -84
