Timestamp Beacon Rssi
0.001725 9 -76
0.00877 14 -78
0.014884 2 -64
0.018841 6 -63
0.021789 33 -78
0.024465 27 -75
0.025967 8 -64
0.027503 3 -60
0.029685 11 -56
0.034414 18 -73
0.042297 21 -70
0.042994 4 -63
0.05341 20 -70
0.054831 19 -77
0.056657 1 -72
0.075108 10 -76
0.078143 24 -76
0.081519 25 -82
0.092854 15 -72
0.096348 5 -66
0.107226 7 -70
0.110937 14 -79
0.114886 2 -64
0.129563 27 -75
0.134766 3 -60
0.137436 18 -72
0.150233 21 -70
0.15212 4 -63
0.158047 34 -78
0.158763 1 -72
0.15988 20 -70
0.164231 19 -76
0.166342 16 -76
0.166886 32 -69
0.171614 12 -52
0.180664 10 -76
0.183546 24 -76
0.19063 22 -78
0.194809 38 -85
0.198166 15 -73
0.201201 5 -66
0.203599 35 -79
0.208288 9 -78
0.21034 7 -73
0.217256 14 -78
0.219954 2 -64
0.229005 6 -60
0.230029 8 -64
0.23504 28 -78
0.23556 3 -60
0.236156 27 -76
0.237411 11 -56
0.25316 4 -63
0.254172 21 -70
0.26206 1 -72
0.264215 20 -70
0.266125 19 -75
0.268688 32 -69
0.274583 16 -76
0.280161 12 -52
0.28564 10 -77
0.291325 36 -84
0.292463 22 -88
0.297802 38 -84
0.301006 15 -72
0.305261 5 -66
0.308411 9 -78
0.314034 7 -71
0.319392 14 -78
0.323404 2 -64
0.334439 6 -63
0.338598 27 -75
0.342839 18 -75
0.345183 31 -80
0.359431 26 -82
0.366322 20 -71
0.367829 1 -72
0.375556 19 -76
0.37638 32 -70
0.386252 10 -76
0.389806 24 -77
0.391504 25 -85
0.398201 22 -83
0.407263 38 -68
0.416133 9 -77
0.420169 7 -75
0.425573 2 -64
0.434153 8 -64
0.437461 6 -63
0.439699 27 -75
0.443465 28 -79
0.446326 11 -56
0.447784 18 -74
0.454024 3 -60
0.459616 26 -81
0.46357 4 -63
0.466565 21 -70
0.468795 20 -71
0.4761 1 -72
0.480812 16 -76
0.491915 12 -52
0.495927 10 -77
0.502282 36 -83
0.507998 22 -82
0.511325 15 -72
0.516249 5 -66
0.524107 7 -71
0.525025 35 -79
0.526389 23 -78
0.527039 2 -64
0.541775 27 -60
0.547322 31 -78
0.553134 11 -57
0.55494 3 -60
0.557025 29 -84
0.560308 33 -81
0.566807 4 -63
0.571664 20 -72
0.576455 21 -69
0.580899 19 -76
0.584615 1 -70
0.599943 12 -52
0.602616 25 -87
0.613157 38 -86
0.616545 15 -72
0.623909 5 -66
0.625224 14 -79
0.629715 9 -81
0.631981 7 -68
0.634762 2 -64
0.638392 37 -84
0.640932 8 -64
0.644279 27 -75
0.650036 6 -60
0.65128 28 -80
0.656539 31 -83
0.657744 11 -57
0.661012 33 -80
0.662173 3 -60
0.667786 4 -63
0.679721 34 -82
0.68433 21 -69
0.686027 19 -76
0.693534 32 -69
0.695096 16 -30
0.701729 10 -82
0.703271 12 -52
0.706229 24 -75
0.711847 22 -81
0.722498 15 -72
0.726873 14 -78
0.73334 5 -65
0.737506 7 -68
0.739037 2 -64
0.740368 23 -78
0.743283 8 -64
0.74602 27 -76
0.747692 17 -83
0.751105 6 -60
0.751922 28 -80
